STROKE 1
101 163 1775908373.913000
101 150 1775908373.954000
103 145 1775908373.970000
106 140 1775908373.987000
111 137 1775908374.004000
116 136 1775908374.021000
120 136 1775908374.037000
123 136 1775908374.054000
125 139 1775908374.071000
126 143 1775908374.087000
126 147 1775908374.104000
126 151 1775908374.120000
126 153 1775908374.137000
126 154 1775908374.153000
126 152 1775908374.187000
129 148 1775908374.204000
134 144 1775908374.220000
140 141 1775908374.237000
147 141 1775908374.253000
152 141 1775908374.270000
157 141 1775908374.287000
158 144 1775908374.303000
158 148 1775908374.320000
158 151 1775908374.337000
158 154 1775908374.353000
156 155 1775908374.370000

STROKE 2
169 141 1775908374.512000
169 143 1775908374.553000
169 149 1775908374.570000
169 155 1775908374.587000
169 163 1775908374.603000
168 170 1775908374.620000
167 176 1775908374.636000
164 181 1775908374.653000
160 185 1775908374.670000
155 185 1775908374.686000
151 185 1775908374.703000
148 183 1775908374.719000
147 177 1775908374.736000
147 171 1775908374.753000
148 165 1775908374.769000
151 163 1775908374.786000

STROKE 3
186 141 1775908375.094000
183 147 1775908375.152000
185 152 1775908375.169000
188 157 1775908375.186000
190 161 1775908375.202000
191 164 1775908375.219000
191 164 1775908375.235000
189 164 1775908375.252000
184 164 1775908375.269000
180 163 1775908375.285000
178 161 1775908375.302000
177 160 1775908375.319000
177 159 1775908375.335000
177 159 1775908375.352000
179 159 1775908375.369000
182 159 1775908375.385000
184 161 1775908375.402000
186 165 1775908375.418000
188 170 1775908375.435000
189 177 1775908375.451000
189 187 1775908375.468000
190 197 1775908375.485000
191 206 1775908375.501000
192 215 1775908375.518000
193 221 1775908375.535000
194 223 1775908375.552000

STROKE 4
196 146 1775908375.694000
189 141 1775908375.751000
187 141 1775908375.768000
184 141 1775908375.785000
183 135 1775908375.801000
183 125 1775908375.818000
190 117 1775908375.835000
199 111 1775908375.851000
209 111 1775908375.868000
214 111 1775908375.884000

STROKE 5
225 140 1775908376.109000
227 144 1775908376.367000
225 144 1775908376.384000
224 143 1775908376.401000
223 141 1775908376.417000
223 139 1775908376.434000
223 139 1775908376.450000
226 141 1775908376.484000

STROKE 6
225 175 1775908376.742000
226 170 1775908377.000000
226 169 1775908377.016000
226 168 1775908377.033000
227 168 1775908377.050000
227 168 1775908377.066000
227 168 1775908377.116000
227 169 1775908377.133000
227 170 1775908377.150000
226 172 1775908377.166000

