STROKE 1
120 123 1775908695.196000
131 117 1775908695.254000
136 120 1775908695.270000
139 126 1775908695.287000
139 133 1775908695.304000
139 140 1775908695.320000
135 145 1775908695.337000
129 149 1775908695.353000
123 149 1775908695.370000
118 149 1775908695.388000
114 149 1775908695.403000
111 149 1775908695.420000
111 149 1775908695.436000

STROKE 2
162 116 1775908695.628000
167 119 1775908695.687000
169 125 1775908695.705000
169 132 1775908695.720000
169 138 1775908695.736000
166 142 1775908695.753000
159 143 1775908695.770000
151 143 1775908695.786000
145 142 1775908695.803000
141 139 1775908695.820000
140 137 1775908695.836000

STROKE 3
166 109 1775908696.028000
155 110 1775908696.069000
151 110 1775908696.085000
149 110 1775908696.102000
148 109 1775908696.119000
148 102 1775908696.135000
150 93 1775908696.152000
153 86 1775908696.169000
157 82 1775908696.185000
160 82 1775908696.202000
164 82 1775908696.219000
168 88 1775908696.235000
169 95 1775908696.252000
169 104 1775908696.268000
169 112 1775908696.285000
166 117 1775908696.302000

STROKE 4
164 146 1775908696.677000
162 146 1775908696.735000
162 152 1775908696.751000
162 156 1775908696.768000
162 159 1775908696.769000
162 165 1775908696.785000
162 169 1775908696.801000
163 171 1775908696.818000
166 172 1775908696.834000
171 172 1775908696.851000
178 172 1775908696.868000

STROKE 5
184 150 1775908697.094000
181 137 1775908697.134000
181 132 1775908697.151000
181 127 1775908697.167000
184 123 1775908697.184000
187 120 1775908697.201000
190 118 1775908697.217000
193 118 1775908697.234000
196 118 1775908697.250000
197 118 1775908697.267000
198 121 1775908697.284000
199 125 1775908697.300000
201 129 1775908697.317000
204 133 1775908697.334000
206 136 1775908697.350000
209 138 1775908697.367000
212 138 1775908697.384000
216 138 1775908697.400000
218 137 1775908697.417000
220 132 1775908697.433000
221 127 1775908697.450000
222 124 1775908697.467000
222 121 1775908697.483000
222 120 1775908697.500000

STROKE 6
224 107 1775908697.642000
218 107 1775908697.717000
216 108 1775908697.734000
214 109 1775908697.735000
211 109 1775908697.750000
208 109 1775908697.767000
207 103 1775908697.783000
206 94 1775908697.800000
207 87 1775908697.816000
212 81 1775908697.833000
223 81 1775908697.849000
250 88 1775908697.866000

