STROKE 1
80 157 1775799257.689000
87 158 1775799257.732000
91 158 1775799257.749000
94 160 1775799257.766000
96 162 1775799257.783000
97 165 1775799257.799000
97 170 1775799257.816000
91 173 1775799257.833000
85 175 1775799257.849000
80 175 1775799257.866000
74 174 1775799257.883000
70 168 1775799257.899000
67 161 1775799257.916000
64 154 1775799257.932000
64 149 1775799257.949000
65 145 1775799257.966000
72 142 1775799257.982000
80 140 1775799257.999000
88 140 1775799258.016000
96 140 1775799258.032000
103 140 1775799258.049000

STROKE 2
125 162 1775799258.489000
121 154 1775799258.566000
121 152 1775799258.582000
120 149 1775799258.583000
119 145 1775799258.598000
118 140 1775799258.615000
119 137 1775799258.631000
124 136 1775799258.648000
132 136 1775799258.665000
138 138 1775799258.681000
143 142 1775799258.698000
146 146 1775799258.715000
149 150 1775799258.731000
150 154 1775799258.748000
150 156 1775799258.765000
150 157 1775799258.781000
148 157 1775799258.815000
144 151 1775799258.831000
142 144 1775799258.848000
142 138 1775799258.865000
142 134 1775799258.881000
143 133 1775799258.898000
148 133 1775799258.915000
154 133 1775799258.931000
160 137 1775799258.948000
166 141 1775799258.964000
170 146 1775799258.981000
174 151 1775799258.997000
177 155 1775799259.014000
178 158 1775799259.031000
178 160 1775799259.047000
178 160 1775799259.064000
176 157 1775799259.097000
174 152 1775799259.114000
173 145 1775799259.131000
174 138 1775799259.147000
179 132 1775799259.164000
184 130 1775799259.181000
188 129 1775799259.197000
192 129 1775799259.214000
197 132 1775799259.230000
202 138 1775799259.247000
206 144 1775799259.264000
209 149 1775799259.280000
210 153 1775799259.297000
210 155 1775799259.314000

STROKE 3
235 153 1775799264.830000
227 146 1775799264.923000
227 143 1775799264.939000
226 140 1775799264.956000
226 137 1775799264.972000
226 134 1775799264.989000
227 132 1775799265.006000
230 131 1775799265.022000
234 130 1775799265.039000
239 130 1775799265.056000
243 130 1775799265.072000
247 130 1775799265.089000
250 132 1775799265.106000
253 134 1775799265.122000
254 136 1775799265.138000
255 138 1775799265.155000
256 140 1775799265.172000
256 142 1775799265.188000
256 143 1775799265.205000
256 145 1775799265.222000
256 145 1775799265.238000
256 146 1775799265.255000
255 146 1775799265.288000
255 146 1775799265.305000
255 142 1775799265.322000
255 138 1775799265.338000
255 134 1775799265.355000
256 131 1775799265.372000
258 129 1775799265.388000
261 128 1775799265.405000
263 128 1775799265.422000
266 128 1775799265.438000
268 129 1775799265.455000
271 131 1775799265.471000
274 134 1775799265.488000
276 137 1775799265.504000
279 139 1775799265.521000
281 141 1775799265.538000
281 143 1775799265.554000
282 145 1775799265.571000
283 146 1775799265.588000
283 147 1775799265.604000
283 148 1775799265.621000
283 149 1775799265.638000
283 149 1775799265.654000
283 150 1775799265.671000

STROKE 4
273 125 1775799265.961000
260 126 1775799266.021000
255 126 1775799266.038000
247 122 1775799266.054000
239 117 1775799266.071000
234 111 1775799266.087000
234 106 1775799266.104000
239 101 1775799266.120000
249 98 1775799266.137000
260 97 1775799266.154000
275 97 1775799266.170000
283 97 1775799266.187000

