STROKE 1
107 136 1775579864.983000
116 133 1775579865.009000
121 133 1775579865.026000
126 138 1775579865.043000
129 144 1775579865.059000
130 152 1775579865.076000
130 160 1775579865.093000
130 165 1775579865.109000
127 169 1775579865.126000
122 170 1775579865.143000
116 170 1775579865.159000
109 167 1775579865.176000
102 162 1775579865.192000
94 155 1775579865.209000
89 148 1775579865.226000
88 140 1775579865.242000
88 132 1775579865.259000
96 125 1775579865.276000
104 120 1775579865.292000
113 117 1775579865.309000
122 116 1775579865.326000
132 116 1775579865.342000
142 116 1775579865.359000

STROKE 2
175 160 1775579865.599000
167 153 1775579865.625000
165 146 1775579865.642000
162 138 1775579865.658000
160 130 1775579865.675000
160 121 1775579865.692000
160 112 1775579865.708000
167 105 1775579865.725000
175 103 1775579865.742000
183 103 1775579865.758000
189 105 1775579865.775000
192 111 1775579865.792000
195 118 1775579865.808000
195 125 1775579865.825000
195 132 1775579865.841000
195 138 1775579865.858000
194 141 1775579865.875000

STROKE 3
195 135 1775579866.081000
197 125 1775579866.096000
199 116 1775579866.108000
204 109 1775579866.124000
210 103 1775579866.141000
215 100 1775579866.157000
220 100 1775579866.174000
227 100 1775579866.191000
233 106 1775579866.208000
238 112 1775579866.224000
240 119 1775579866.241000
240 126 1775579866.258000
239 134 1775579866.274000
236 141 1775579866.291000
232 147 1775579866.308000
231 149 1775579866.324000

STROKE 4
230 109 1775579866.514000
244 100 1775579866.540000
251 100 1775579866.557000
258 100 1775579866.574000
265 104 1775579866.590000
270 111 1775579866.607000
272 120 1775579866.624000
273 128 1775579866.640000
273 136 1775579866.657000
272 142 1775579866.674000
268 147 1775579866.690000

STROKE 5
297 139 1775579866.880000
291 137 1775579866.940000
286 131 1775579866.957000
282 119 1775579866.973000
279 105 1775579866.990000
278 96 1775579867.006000
278 92 1775579867.023000
282 91 1775579867.040000
289 91 1775579867.056000
293 91 1775579867.073000
297 91 1775579867.090000
297 91 1775579867.106000
296 91 1775579867.140000
292 90 1775579867.157000
286 86 1775579867.173000
280 79 1775579867.190000
277 71 1775579867.206000
275 62 1775579867.223000
275 55 1775579867.239000
281 52 1775579867.256000
290 52 1775579867.273000
299 53 1775579867.289000
308 57 1775579867.306000

STROKE 6
324 105 1775579868.095000
326 99 1775579868.255000
326 98 1775579868.272000
327 97 1775579868.288000
331 97 1775579868.305000
335 98 1775579868.321000

STROKE 7
334 140 1775579869.127000
331 149 1775579869.370000
331 149 1775579869.386000
335 148 1775579869.403000

