STROKE 1
135 202 1775891552.046000
126 191 1775891552.122000
125 187 1775891552.138000
125 182 1775891552.155000
127 177 1775891552.171000
135 171 1775891552.188000
143 167 1775891552.205000
150 164 1775891552.221000
154 164 1775891552.238000
157 164 1775891552.254000
158 164 1775891552.271000
159 167 1775891552.288000
160 171 1775891552.304000
160 174 1775891552.321000
162 178 1775891552.337000
163 182 1775891552.354000
165 187 1775891552.371000
166 191 1775891552.387000
169 195 1775891552.404000
171 198 1775891552.421000
175 200 1775891552.437000
179 200 1775891552.454000
183 200 1775891552.471000
187 200 1775891552.487000
191 196 1775891552.504000
193 193 1775891552.520000
195 188 1775891552.537000
195 183 1775891552.554000
195 177 1775891552.570000
193 173 1775891552.587000
190 170 1775891552.604000
189 169 1775891552.620000

STROKE 2
212 174 1775891553.011000
210 177 1775891553.070000
210 182 1775891553.087000
210 186 1775891553.104000
211 189 1775891553.105000
215 194 1775891553.120000
220 198 1775891553.137000
226 200 1775891553.153000
232 200 1775891553.170000
239 200 1775891553.187000
244 199 1775891553.203000
249 195 1775891553.220000
250 188 1775891553.236000
250 181 1775891553.253000
250 175 1775891553.270000
246 172 1775891553.286000
243 171 1775891553.303000
242 171 1775891553.320000

STROKE 3
250 166 1775891553.510000
240 166 1775891553.619000
238 163 1775891553.636000
236 156 1775891553.653000
236 147 1775891553.669000
237 141 1775891553.686000
243 139 1775891553.702000
271 140 1775891553.719000

