STROKE 1
127 139 1775906802.969000
126 131 1775906803.000000
126 127 1775906803.016000
126 124 1775906803.033000
128 121 1775906803.050000
131 120 1775906803.066000
134 119 1775906803.083000
138 119 1775906803.100000
141 120 1775906803.116000
144 123 1775906803.133000
147 127 1775906803.150000
149 132 1775906803.166000
150 136 1775906803.183000
150 140 1775906803.199000
150 141 1775906803.216000
150 141 1775906803.233000
150 138 1775906803.266000
151 132 1775906803.283000
153 126 1775906803.299000
156 121 1775906803.316000
159 118 1775906803.332000
163 117 1775906803.349000
166 117 1775906803.366000
169 117 1775906803.382000
171 120 1775906803.399000
172 125 1775906803.416000
173 132 1775906803.432000
173 139 1775906803.449000
173 144 1775906803.466000
173 148 1775906803.482000
173 150 1775906803.499000
173 152 1775906803.516000

STROKE 2
176 151 1775906804.474000
175 150 1775906804.598000
175 154 1775906804.614000
175 158 1775906804.631000
175 163 1775906804.647000
175 168 1775906804.664000
175 172 1775906804.680000
175 176 1775906804.697000
175 179 1775906804.714000
175 182 1775906804.730000
175 183 1775906804.747000
174 184 1775906804.764000
169 184 1775906804.780000
163 184 1775906804.797000
154 184 1775906804.813000
145 184 1775906804.830000
136 184 1775906804.847000
129 182 1775906804.863000
124 179 1775906804.880000
120 175 1775906804.897000
117 170 1775906804.913000
114 163 1775906804.930000
112 155 1775906804.947000
109 145 1775906804.963000
107 135 1775906804.980000
105 125 1775906804.996000
105 115 1775906805.013000
105 105 1775906805.030000
107 95 1775906805.046000
116 87 1775906805.063000
132 80 1775906805.080000
168 79 1775906805.096000
192 80 1775906805.113000

STROKE 3
193 120 1775906807.619000
191 125 1775906807.659000
191 128 1775906807.676000
191 132 1775906807.692000
194 135 1775906807.709000
197 138 1775906807.726000
203 139 1775906807.742000

STROKE 4
213 117 1775906809.532000
223 120 1775906809.623000
223 125 1775906809.639000
223 131 1775906809.656000
221 136 1775906809.673000
218 139 1775906809.689000
214 141 1775906809.706000
211 141 1775906809.722000
207 141 1775906809.739000
204 141 1775906809.755000
202 141 1775906809.773000
200 138 1775906809.789000
199 135 1775906809.805000
199 133 1775906809.822000
199 130 1775906809.839000
199 128 1775906809.855000
203 128 1775906809.872000
208 128 1775906809.888000
218 131 1775906809.905000

STROKE 5
217 112 1775906810.365000
210 107 1775906810.422000
209 101 1775906810.438000
209 92 1775906810.455000
211 84 1775906810.471000
216 79 1775906810.488000
221 78 1775906810.505000
227 78 1775906810.521000
234 83 1775906810.537000

STROKE 6
235 114 1775906813.808000
239 118 1775906814.166000
239 118 1775906814.182000

STROKE 7
231 138 1775906814.624000
237 140 1775906814.982000
237 139 1775906814.998000
237 140 1775906815.031000

