STROKE 1
105 145 1775661940.746000
114 138 1775661940.787000
119 138 1775661940.804000
124 140 1775661940.820000
127 143 1775661940.837000
128 148 1775661940.854000
128 152 1775661940.870000
127 156 1775661940.887000
123 159 1775661940.904000
118 160 1775661940.921000
112 160 1775661940.937000
106 160 1775661940.954000
102 154 1775661940.970000
99 147 1775661940.987000
98 139 1775661941.003000
98 131 1775661941.020000
101 124 1775661941.037000
108 118 1775661941.053000
118 116 1775661941.070000
126 116 1775661941.087000
130 116 1775661941.103000

STROKE 2
150 125 1775661941.362000
158 117 1775661941.386000
162 118 1775661941.403000
166 123 1775661941.420000
169 130 1775661941.436000
170 137 1775661941.453000
170 143 1775661941.470000
168 148 1775661941.486000
164 150 1775661941.503000
160 150 1775661941.519000
156 150 1775661941.536000
153 149 1775661941.553000
151 148 1775661941.569000
151 147 1775661941.586000

STROKE 3
186 126 1775661941.728000
194 123 1775661941.786000
195 129 1775661941.802000
195 134 1775661941.819000
195 139 1775661941.836000
193 143 1775661941.852000
187 145 1775661941.869000
179 145 1775661941.885000
173 145 1775661941.902000
168 144 1775661941.919000
165 141 1775661941.935000
163 138 1775661941.952000

STROKE 4
192 140 1775661942.143000
194 130 1775661942.168000
196 128 1775661942.185000
202 127 1775661942.202000
210 127 1775661942.218000
217 128 1775661942.235000
223 133 1775661942.251000
226 140 1775661942.268000
226 147 1775661942.285000
226 153 1775661942.301000
226 156 1775661942.318000
226 156 1775661942.335000

STROKE 5
248 153 1775661942.527000
240 143 1775661942.568000
239 137 1775661942.584000
239 131 1775661942.601000
241 126 1775661942.618000
245 124 1775661942.634000
250 124 1775661942.651000
257 125 1775661942.667000
260 130 1775661942.684000
261 135 1775661942.701000
261 140 1775661942.717000
261 141 1775661942.734000
261 141 1775661942.767000
261 135 1775661942.784000
266 130 1775661942.801000
271 128 1775661942.817000
278 128 1775661942.834000
285 129 1775661942.850000
290 135 1775661942.867000
292 141 1775661942.884000
292 148 1775661942.900000
292 152 1775661942.917000
288 154 1775661942.933000

STROKE 6
276 130 1775661943.092000
270 129 1775661943.117000
265 129 1775661943.133000
259 128 1775661943.150000
254 123 1775661943.167000
252 115 1775661943.183000
252 106 1775661943.200000
262 99 1775661943.217000
279 97 1775661943.233000
300 98 1775661943.250000

