STROKE 1
148 140 1775798869.472000
162 133 1775798869.532000
169 136 1775798869.549000
176 142 1775798869.565000
180 148 1775798869.582000
182 156 1775798869.599000
182 163 1775798869.615000
181 169 1775798869.632000
176 173 1775798869.649000
171 176 1775798869.665000
166 176 1775798869.682000
162 176 1775798869.698000
159 172 1775798869.715000
158 166 1775798869.732000
158 160 1775798869.748000
159 156 1775798869.765000
162 153 1775798869.781000
166 152 1775798869.798000
169 151 1775798869.815000
172 151 1775798869.831000
174 151 1775798869.848000
175 151 1775798869.864000
176 151 1775798869.881000
177 151 1775798869.898000
178 151 1775798869.914000
180 148 1775798869.931000
183 142 1775798869.948000
189 136 1775798869.964000
194 131 1775798869.981000
200 128 1775798869.998000
206 128 1775798870.014000
211 128 1775798870.031000
214 130 1775798870.047000
216 135 1775798870.064000
216 141 1775798870.081000
216 145 1775798870.097000
216 149 1775798870.114000
216 154 1775798870.131000
213 159 1775798870.147000
210 164 1775798870.164000
205 167 1775798870.181000
201 169 1775798870.197000
196 170 1775798870.214000
192 170 1775798870.231000
188 169 1775798870.247000
187 166 1775798870.264000
186 165 1775798870.280000

STROKE 2
208 168 1775798871.685000
217 166 1775798871.762000
219 168 1775798871.779000
220 173 1775798871.795000
221 179 1775798871.812000
221 186 1775798871.828000
221 192 1775798871.845000
221 197 1775798871.862000
220 201 1775798871.878000
216 203 1775798871.895000
212 204 1775798871.911000
208 204 1775798871.928000
204 204 1775798871.945000
202 199 1775798871.961000
200 193 1775798871.978000
200 187 1775798871.994000
200 181 1775798872.011000
200 176 1775798872.028000
202 172 1775798872.044000
206 170 1775798872.061000
212 169 1775798872.078000
216 169 1775798872.094000

STROKE 3
174 106 1775798872.468000
191 118 1775798872.527000
212 129 1775798872.544000

