STROKE 1
130 124 1775644568.924000
140 113 1775644568.966000
146 113 1775644568.983000
152 115 1775644568.999000
159 119 1775644569.016000
164 123 1775644569.033000
168 128 1775644569.050000
169 133 1775644569.066000
169 139 1775644569.083000
169 145 1775644569.100000
169 152 1775644569.116000
166 159 1775644569.133000
160 165 1775644569.149000
154 169 1775644569.166000
149 171 1775644569.182000
145 172 1775644569.199000
142 172 1775644569.216000
139 169 1775644569.233000
138 165 1775644569.249000
138 162 1775644569.266000
138 158 1775644569.282000
141 156 1775644569.299000
145 154 1775644569.315000
150 153 1775644569.332000
153 153 1775644569.349000
156 153 1775644569.365000
159 154 1775644569.382000

STROKE 2
212 125 1775644569.606000
200 127 1775644569.749000
200 132 1775644569.765000
203 139 1775644569.782000
205 145 1775644569.798000
206 151 1775644569.815000
206 156 1775644569.832000
206 159 1775644569.848000
204 161 1775644569.865000
199 162 1775644569.882000
194 162 1775644569.898000
189 161 1775644569.915000
185 158 1775644569.931000
182 156 1775644569.948000
181 153 1775644569.965000
181 150 1775644569.981000
181 149 1775644569.998000

STROKE 3
209 145 1775644570.036000
214 152 1775644570.081000
214 157 1775644570.098000
214 162 1775644570.115000
213 169 1775644570.131000
210 178 1775644570.148000
208 188 1775644570.164000
206 199 1775644570.181000
205 209 1775644570.197000
205 217 1775644570.214000
205 223 1775644570.231000
206 227 1775644570.248000
207 230 1775644570.264000

STROKE 4
183 150 1775644571.021000
192 146 1775644571.063000
198 146 1775644571.080000
207 150 1775644571.097000

STROKE 5
204 111 1775644571.703000
195 113 1775644571.728000
189 113 1775644571.745000
184 113 1775644571.762000
178 111 1775644571.779000
173 103 1775644571.795000
171 92 1775644571.812000
171 80 1775644571.829000
171 71 1775644571.845000
178 66 1775644571.862000
187 64 1775644571.878000
199 64 1775644571.895000
215 69 1775644571.912000
227 74 1775644571.928000

STROKE 6
242 135 1775644572.153000
239 135 1775644572.312000
239 133 1775644572.328000
241 132 1775644572.345000
243 132 1775644572.361000
243 132 1775644572.378000
243 131 1775644572.445000
243 130 1775644572.462000
243 129 1775644572.478000

STROKE 7
245 166 1775644572.652000
245 164 1775644572.828000
244 161 1775644572.845000
244 158 1775644572.861000
244 158 1775644572.877000

