STROKE 1
149 113 1775580154.578000
141 122 1775580154.621000
141 126 1775580154.638000
140 131 1775580154.655000
140 137 1775580154.671000
142 141 1775580154.688000
148 145 1775580154.704000
156 147 1775580154.721000
164 148 1775580154.738000
170 148 1775580154.755000
175 148 1775580154.771000
179 148 1775580154.788000
182 147 1775580154.804000
185 144 1775580154.821000
188 141 1775580154.837000
189 138 1775580154.854000
189 134 1775580154.871000
189 130 1775580154.887000
189 126 1775580154.904000
189 123 1775580154.921000
188 119 1775580154.937000
185 115 1775580154.954000
182 111 1775580154.971000
178 109 1775580154.987000
175 108 1775580155.004000
173 107 1775580155.021000
173 107 1775580155.037000
173 109 1775580155.054000

STROKE 2
159 146 1775580155.361000
158 136 1775580155.403000
159 133 1775580155.420000
162 130 1775580155.437000
167 128 1775580155.453000
171 127 1775580155.470000
175 127 1775580155.487000
177 128 1775580155.503000
179 133 1775580155.520000
181 138 1775580155.537000
182 143 1775580155.553000
184 149 1775580155.570000

STROKE 3
178 144 1775580157.590000
173 151 1775580157.650000
173 157 1775580157.667000
173 164 1775580157.684000
173 171 1775580157.700000
173 177 1775580157.717000
173 183 1775580157.734000
173 187 1775580157.751000
173 191 1775580157.767000
173 193 1775580157.783000
173 193 1775580157.800000
173 193 1775580157.816000
169 193 1775580157.833000
165 193 1775580157.850000
161 193 1775580157.866000
157 192 1775580157.883000
153 192 1775580157.900000
152 192 1775580157.916000

