STROKE 1
139 139 1775579379.809000
136 138 1775579379.848000
130 138 1775579379.865000
124 138 1775579379.881000
118 138 1775579379.898000
113 138 1775579379.915000
109 138 1775579379.931000
106 136 1775579379.948000
104 133 1775579379.964000
104 129 1775579379.981000
104 126 1775579379.997000
105 124 1775579380.015000
108 122 1775579380.031000
110 122 1775579380.048000
113 122 1775579380.064000
116 122 1775579380.081000
120 122 1775579380.098000
124 123 1775579380.114000
127 126 1775579380.131000
129 129 1775579380.148000
130 132 1775579380.164000
131 135 1775579380.181000
131 138 1775579380.198000
131 141 1775579380.214000
129 142 1775579380.231000
127 142 1775579380.247000
123 142 1775579380.264000
120 142 1775579380.281000
116 138 1775579380.297000
113 133 1775579380.314000
110 128 1775579380.331000
107 123 1775579380.347000
106 118 1775579380.364000
105 112 1775579380.381000
105 106 1775579380.397000
105 101 1775579380.414000
108 95 1775579380.431000
112 92 1775579380.447000
116 89 1775579380.464000
121 88 1775579380.480000
126 87 1775579380.497000
131 87 1775579380.514000
137 87 1775579380.530000
142 87 1775579380.547000
146 87 1775579380.564000
150 88 1775579380.580000
153 91 1775579380.597000
156 96 1775579380.614000
158 102 1775579380.630000
162 110 1775579380.647000
164 120 1775579380.664000
166 132 1775579380.680000
167 144 1775579380.697000
168 155 1775579380.713000
169 165 1775579380.730000
169 175 1775579380.746000
170 184 1775579380.763000
171 193 1775579380.780000
172 200 1775579380.797000
173 205 1775579380.813000
173 210 1775579380.830000
174 211 1775579380.847000
174 212 1775579380.863000
175 212 1775579380.880000
175 212 1775579380.896000
175 210 1775579380.913000
175 206 1775579380.930000

STROKE 2
162 119 1775579381.353000
160 111 1775579381.413000
160 109 1775579381.430000
159 106 1775579381.446000
159 102 1775579381.463000
159 99 1775579381.479000
159 94 1775579381.496000
163 89 1775579381.513000
169 86 1775579381.529000
174 85 1775579381.546000
180 85 1775579381.562000
186 85 1775579381.579000
190 86 1775579381.595000
195 89 1775579381.612000
199 92 1775579381.629000
203 95 1775579381.645000
207 99 1775579381.662000
210 103 1775579381.679000
212 108 1775579381.695000
214 113 1775579381.712000
215 119 1775579381.728000
216 125 1775579381.745000
216 132 1775579381.762000
216 137 1775579381.778000
216 141 1775579381.795000
216 145 1775579381.812000
216 147 1775579381.828000
215 149 1775579381.845000
214 149 1775579381.862000
213 149 1775579381.878000
212 149 1775579381.895000
212 149 1775579381.912000

STROKE 3
163 202 1775579383.018000
173 208 1775579383.127000
176 208 1775579383.144000
179 210 1775579383.160000
182 210 1775579383.176000
186 211 1775579383.193000
189 212 1775579383.210000
191 212 1775579383.227000
194 213 1775579383.243000
196 213 1775579383.259000
197 213 1775579383.276000
197 213 1775579383.293000

