STROKE 1
131 156 1775710697.936000
140 150 1775710697.997000
144 150 1775710698.014000
147 154 1775710698.030000
149 158 1775710698.047000
150 162 1775710698.063000
150 165 1775710698.080000
149 167 1775710698.096000
143 167 1775710698.113000
138 167 1775710698.130000
133 162 1775710698.146000
131 156 1775710698.163000
131 149 1775710698.179000
131 142 1775710698.196000
136 138 1775710698.213000
142 136 1775710698.229000
147 136 1775710698.246000
155 139 1775710698.262000

STROKE 2
181 173 1775710698.469000
178 166 1775710698.546000
178 164 1775710698.563000
178 161 1775710698.564000
178 153 1775710698.579000
181 146 1775710698.596000
184 141 1775710698.612000
188 137 1775710698.629000
192 137 1775710698.646000
195 137 1775710698.662000
197 138 1775710698.679000
199 142 1775710698.695000
200 147 1775710698.712000
201 152 1775710698.729000
202 157 1775710698.745000
204 163 1775710698.762000
206 168 1775710698.778000
209 172 1775710698.795000
213 174 1775710698.812000
219 174 1775710698.829000
227 174 1775710698.845000
232 170 1775710698.862000
235 165 1775710698.878000
236 158 1775710698.895000
236 152 1775710698.912000
236 146 1775710698.928000
235 142 1775710698.945000
231 140 1775710698.962000
229 139 1775710698.978000
229 139 1775710698.995000

STROKE 3
213 212 1775710699.251000
214 209 1775710699.545000
213 209 1775710699.561000
213 209 1775710699.595000
213 210 1775710699.628000

