STROKE 1
141 151 1775908557.152000
132 152 1775908557.210000
130 152 1775908557.227000
128 152 1775908557.243000
127 150 1775908557.260000
127 143 1775908557.276000
128 135 1775908557.293000
133 128 1775908557.310000
138 124 1775908557.326000
143 123 1775908557.343000
149 123 1775908557.360000
152 125 1775908557.376000
154 129 1775908557.393000
154 134 1775908557.409000
154 139 1775908557.426000
151 143 1775908557.443000
148 147 1775908557.459000
144 150 1775908557.476000
141 152 1775908557.492000
139 155 1775908557.509000
138 156 1775908557.526000

STROKE 2
193 124 1775908557.735000
181 122 1775908557.775000
180 126 1775908557.792000
180 131 1775908557.809000
180 135 1775908557.825000
180 138 1775908557.842000
181 141 1775908557.859000
182 145 1775908557.875000
182 147 1775908557.892000
181 149 1775908557.908000
175 149 1775908557.925000
169 149 1775908557.942000
165 148 1775908557.958000
164 146 1775908557.975000
164 143 1775908557.992000
166 142 1775908558.008000
171 141 1775908558.025000
175 141 1775908558.042000
178 146 1775908558.058000
179 155 1775908558.075000
179 166 1775908558.091000
179 177 1775908558.108000
179 187 1775908558.125000
179 195 1775908558.141000
179 199 1775908558.158000
179 201 1775908558.175000

STROKE 3
201 119 1775908558.333000
194 119 1775908558.374000
189 119 1775908558.392000
183 117 1775908558.408000
180 109 1775908558.424000
179 97 1775908558.441000
179 85 1775908558.458000
185 75 1775908558.475000
196 71 1775908558.491000
209 71 1775908558.508000
228 82 1775908558.524000

STROKE 4
210 125 1775908558.799000
215 121 1775908558.991000
215 121 1775908559.007000
215 123 1775908559.024000
215 125 1775908559.041000
213 125 1775908559.057000
212 125 1775908559.074000
211 125 1775908559.090000
211 125 1775908559.107000
211 124 1775908559.124000
212 124 1775908559.140000
216 124 1775908559.157000

STROKE 5
206 155 1775908559.365000
211 151 1775908559.607000
211 153 1775908559.623000
209 154 1775908559.640000
208 154 1775908559.656000
208 154 1775908559.673000
212 154 1775908559.723000

