STROKE 1
104 156 1775890412.364000
101 144 1775890412.406000
101 137 1775890412.423000
103 131 1775890412.440000
107 126 1775890412.457000
112 124 1775890412.473000
117 123 1775890412.490000
120 123 1775890412.507000
123 123 1775890412.523000
125 125 1775890412.540000
126 128 1775890412.556000
126 131 1775890412.573000
127 134 1775890412.590000
127 137 1775890412.606000
129 140 1775890412.623000
131 143 1775890412.639000
133 146 1775890412.656000
137 149 1775890412.673000
141 151 1775890412.689000
146 153 1775890412.706000
151 153 1775890412.722000
156 153 1775890412.739000
159 150 1775890412.756000
161 145 1775890412.772000
163 138 1775890412.789000
163 130 1775890412.806000
163 124 1775890412.822000
162 120 1775890412.839000
160 119 1775890412.856000
159 119 1775890412.872000

STROKE 2
149 159 1775890415.926000
158 154 1775890416.001000
159 154 1775890416.018000
161 154 1775890416.018000
164 158 1775890416.035000
166 164 1775890416.052000
167 170 1775890416.068000
168 176 1775890416.085000
168 181 1775890416.101000
164 186 1775890416.118000
158 188 1775890416.135000
151 188 1775890416.151000
144 188 1775890416.168000
138 186 1775890416.184000
135 180 1775890416.201000
133 174 1775890416.218000
133 169 1775890416.234000
133 164 1775890416.251000
137 161 1775890416.268000
142 159 1775890416.284000
148 159 1775890416.301000
158 159 1775890416.317000
167 160 1775890416.334000

STROKE 3
189 130 1775890416.991000
185 133 1775890417.084000
185 137 1775890417.100000
186 140 1775890417.117000
189 144 1775890417.133000
193 147 1775890417.150000
197 149 1775890417.167000
202 150 1775890417.183000
206 151 1775890417.200000
210 151 1775890417.216000
213 149 1775890417.233000
214 144 1775890417.250000
214 138 1775890417.266000
214 132 1775890417.283000
214 127 1775890417.299000
212 124 1775890417.316000
210 123 1775890417.333000
210 123 1775890417.350000

STROKE 4
231 134 1775890417.657000
242 133 1775890417.749000
243 137 1775890417.766000
244 141 1775890417.782000
244 146 1775890417.799000
244 150 1775890417.816000
242 154 1775890417.833000
238 156 1775890417.849000
232 156 1775890417.866000
226 156 1775890417.882000
221 155 1775890417.899000
218 153 1775890417.916000
218 152 1775890417.932000

STROKE 5
240 131 1775890418.257000
231 124 1775890418.349000
230 120 1775890418.365000
230 113 1775890418.382000
230 106 1775890418.399000
233 101 1775890418.415000
238 100 1775890418.432000
250 102 1775890418.448000

