STROKE 1
138 131 1775799211.708000
144 120 1775799211.749000
148 120 1775799211.767000
152 121 1775799211.783000
157 123 1775799211.800000
161 126 1775799211.817000
163 130 1775799211.833000
165 134 1775799211.849000
165 138 1775799211.866000
165 142 1775799211.883000
165 146 1775799211.899000
162 150 1775799211.916000
159 154 1775799211.933000
156 157 1775799211.949000
153 159 1775799211.966000
150 161 1775799211.982000
148 161 1775799211.999000
147 161 1775799212.016000
147 160 1775799212.032000
147 155 1775799212.049000
148 151 1775799212.066000
151 149 1775799212.082000
155 147 1775799212.099000
158 147 1775799212.116000
160 147 1775799212.132000
161 147 1775799212.149000
161 149 1775799212.166000
161 150 1775799212.182000

STROKE 2
188 116 1775799212.373000
187 125 1775799212.466000
187 134 1775799212.482000
188 144 1775799212.499000
188 153 1775799212.515000
188 164 1775799212.532000
188 174 1775799212.548000
188 184 1775799212.565000
185 192 1775799212.582000
181 198 1775799212.598000
177 202 1775799212.615000
172 203 1775799212.632000
168 203 1775799212.648000
164 203 1775799212.665000
162 203 1775799212.682000
160 197 1775799212.698000
159 190 1775799212.715000
159 180 1775799212.731000
159 172 1775799212.748000
159 169 1775799212.765000

STROKE 3
188 126 1775799215.734000
187 116 1775799215.777000
188 114 1775799215.794000
191 112 1775799215.811000
195 112 1775799215.827000
199 112 1775799215.844000
203 112 1775799215.860000
207 112 1775799215.878000
210 114 1775799215.894000
211 118 1775799215.910000
211 123 1775799215.927000
211 127 1775799215.944000
211 132 1775799215.960000
211 136 1775799215.977000
211 140 1775799215.993000
211 142 1775799216.010000

