STROKE 1
161 146 1775710727.561000
169 133 1775710727.588000
175 133 1775710727.605000
183 133 1775710727.622000
191 136 1775710727.638000
197 141 1775710727.655000
201 148 1775710727.672000
202 154 1775710727.688000
202 160 1775710727.705000
202 167 1775710727.722000
199 172 1775710727.738000
194 175 1775710727.755000
187 178 1775710727.772000
179 179 1775710727.788000
171 179 1775710727.805000
165 177 1775710727.821000
160 172 1775710727.838000
157 166 1775710727.855000
157 160 1775710727.871000
157 153 1775710727.888000
158 148 1775710727.904000
163 146 1775710727.921000
166 145 1775710727.938000
169 145 1775710727.954000
171 146 1775710727.971000
171 149 1775710727.988000
171 152 1775710728.004000
171 157 1775710728.021000
171 164 1775710728.038000
171 169 1775710728.055000
170 176 1775710728.071000

STROKE 2
184 106 1775710728.627000
181 106 1775710728.937000
181 107 1775710728.954000
180 107 1775710728.970000
179 107 1775710728.987000
178 107 1775710729.003000
177 107 1775710729.020000

