STROKE 1
154 136 1775798805.026000
165 129 1775798805.086000
173 133 1775798805.103000
180 138 1775798805.119000
184 144 1775798805.136000
185 151 1775798805.153000
185 159 1775798805.169000
185 165 1775798805.186000
181 169 1775798805.202000
176 172 1775798805.219000
171 173 1775798805.236000
167 173 1775798805.252000
164 173 1775798805.269000
162 173 1775798805.285000
162 170 1775798805.302000
162 166 1775798805.319000
163 162 1775798805.335000
166 159 1775798805.352000
170 157 1775798805.369000
173 156 1775798805.385000
177 156 1775798805.402000
181 157 1775798805.419000

STROKE 2
174 177 1775798806.690000
181 174 1775798806.750000
183 177 1775798806.767000
184 179 1775798806.783000
186 181 1775798806.784000
187 186 1775798806.800000
188 192 1775798806.817000
188 197 1775798806.833000
186 202 1775798806.850000
181 206 1775798806.866000
176 208 1775798806.883000
171 209 1775798806.900000
166 209 1775798806.916000
163 206 1775798806.933000
161 200 1775798806.949000
161 194 1775798806.966000
161 188 1775798806.983000
165 182 1775798806.999000
172 178 1775798807.016000
180 175 1775798807.033000

STROKE 3
140 95 1775798807.404000
164 102 1775798807.466000
183 111 1775798807.483000

