STROKE 1
151 175 1775798304.948000
145 177 1775798304.992000
140 177 1775798305.008000
136 177 1775798305.025000
132 177 1775798305.042000
128 177 1775798305.058000
125 176 1775798305.075000
123 169 1775798305.092000
123 162 1775798305.108000
123 155 1775798305.125000
127 150 1775798305.142000
133 147 1775798305.158000
138 146 1775798305.175000
142 146 1775798305.191000
147 146 1775798305.208000
151 148 1775798305.225000
155 152 1775798305.241000
158 157 1775798305.258000
159 163 1775798305.274000
160 168 1775798305.291000
160 171 1775798305.308000
159 174 1775798305.324000
157 176 1775798305.341000
154 177 1775798305.357000
151 178 1775798305.374000
149 179 1775798305.391000

STROKE 2
177 154 1775798308.411000
176 156 1775798308.504000
176 159 1775798308.505000
176 164 1775798308.521000
177 168 1775798308.537000
178 172 1775798308.554000
180 176 1775798308.570000
182 179 1775798308.587000
186 180 1775798308.603000

STROKE 3
201 151 1775798308.826000
208 155 1775798308.903000
209 161 1775798308.920000
210 167 1775798308.936000
210 172 1775798308.953000
208 177 1775798308.969000
204 179 1775798308.986000
200 181 1775798309.003000
196 181 1775798309.019000
193 181 1775798309.036000
190 178 1775798309.053000
190 174 1775798309.069000
190 172 1775798309.086000
192 171 1775798309.102000
196 170 1775798309.119000
200 170 1775798309.136000
203 170 1775798309.152000
206 172 1775798309.169000
207 176 1775798309.185000

STROKE 4
199 150 1775798309.426000
192 147 1775798309.468000
189 147 1775798309.485000
186 147 1775798309.502000
184 144 1775798309.519000
182 137 1775798309.535000
182 128 1775798309.552000
184 119 1775798309.568000
189 114 1775798309.585000
196 113 1775798309.602000
202 113 1775798309.619000
209 115 1775798309.635000
216 119 1775798309.651000

STROKE 5
226 160 1775798309.875000
225 155 1775798310.157000
225 155 1775798310.167000
227 157 1775798310.200000

STROKE 6
217 183 1775798311.189000
222 181 1775798311.467000
222 181 1775798311.483000

