STROKE 1
148 172 1775637575.666000
136 177 1775637575.711000
132 177 1775637575.727000
126 176 1775637575.743000
120 172 1775637575.760000
114 166 1775637575.777000
108 160 1775637575.793000
105 152 1775637575.810000
105 144 1775637575.826000
106 136 1775637575.843000
111 129 1775637575.860000
117 124 1775637575.876000
122 120 1775637575.893000
127 119 1775637575.909000
133 118 1775637575.926000
138 118 1775637575.943000
143 120 1775637575.959000
149 125 1775637575.976000
154 132 1775637575.993000
158 139 1775637576.009000
160 146 1775637576.026000
161 153 1775637576.043000
161 159 1775637576.059000
160 164 1775637576.076000
155 169 1775637576.093000
150 173 1775637576.109000
145 176 1775637576.126000
141 177 1775637576.143000
138 178 1775637576.159000
136 178 1775637576.176000

STROKE 2
162 161 1775637576.498000
159 151 1775637576.525000
160 146 1775637576.542000
165 141 1775637576.559000
172 136 1775637576.575000
181 133 1775637576.592000
190 131 1775637576.609000
199 131 1775637576.625000
204 136 1775637576.642000
207 143 1775637576.659000
208 152 1775637576.675000
208 160 1775637576.692000
208 167 1775637576.708000
206 173 1775637576.725000
204 177 1775637576.742000
201 180 1775637576.758000
200 181 1775637576.775000
199 181 1775637576.792000
199 181 1775637576.808000
199 179 1775637576.842000
199 177 1775637576.858000
201 174 1775637576.875000
205 172 1775637576.892000
211 170 1775637576.908000
215 170 1775637576.925000
219 171 1775637576.941000
222 178 1775637576.958000
223 189 1775637576.974000
223 203 1775637576.991000
221 218 1775637577.008000
215 230 1775637577.025000
207 239 1775637577.041000
198 243 1775637577.058000
188 244 1775637577.075000
177 241 1775637577.091000
170 232 1775637577.108000
168 219 1775637577.125000
168 205 1775637577.141000
176 195 1775637577.158000
186 187 1775637577.174000
198 180 1775637577.191000
212 175 1775637577.208000
219 173 1775637577.224000

STROKE 3
239 182 1775637577.448000
227 172 1775637577.491000
226 165 1775637577.507000
226 156 1775637577.524000
228 147 1775637577.541000
234 138 1775637577.558000
240 132 1775637577.574000
246 129 1775637577.591000
250 129 1775637577.607000
254 130 1775637577.624000
256 135 1775637577.641000
257 141 1775637577.657000
258 145 1775637577.674000
258 147 1775637577.690000
258 147 1775637577.707000
258 145 1775637577.740000
261 139 1775637577.757000
267 131 1775637577.774000
275 125 1775637577.790000
283 122 1775637577.807000
288 121 1775637577.823000
292 121 1775637577.840000
293 127 1775637577.857000
293 136 1775637577.873000
293 145 1775637577.890000
290 154 1775637577.907000
287 162 1775637577.923000
284 167 1775637577.940000
281 170 1775637577.956000
280 171 1775637577.973000
279 171 1775637577.990000

STROKE 4
289 123 1775637578.130000
281 125 1775637578.156000
274 125 1775637578.173000
267 125 1775637578.190000
261 123 1775637578.206000
256 117 1775637578.223000
255 109 1775637578.240000
255 99 1775637578.256000
265 90 1775637578.273000
280 84 1775637578.290000
297 81 1775637578.306000
319 81 1775637578.323000

