STROKE 1
168 144 1775638412.483000
173 150 1775638412.543000
172 155 1775638412.559000
168 160 1775638412.576000
163 164 1775638412.593000
157 167 1775638412.609000
149 167 1775638412.626000
141 167 1775638412.642000
134 162 1775638412.659000
128 154 1775638412.676000
127 145 1775638412.692000
127 135 1775638412.709000
135 125 1775638412.726000
149 118 1775638412.742000
163 114 1775638412.759000
174 114 1775638412.775000
181 114 1775638412.792000
182 119 1775638412.809000
183 126 1775638412.825000
183 134 1775638412.842000
182 142 1775638412.858000
178 149 1775638412.875000
173 154 1775638412.892000
169 156 1775638412.908000
166 158 1775638412.925000
163 159 1775638412.942000

STROKE 2
175 153 1775638413.182000
173 141 1775638413.197000
173 133 1775638413.208000
176 128 1775638413.225000
184 125 1775638413.241000
194 124 1775638413.258000
206 124 1775638413.275000
217 124 1775638413.291000
224 124 1775638413.308000
227 130 1775638413.325000
228 138 1775638413.341000
228 145 1775638413.358000
224 151 1775638413.374000
218 156 1775638413.391000
210 160 1775638413.408000
201 163 1775638413.424000
192 163 1775638413.441000
184 163 1775638413.458000
179 160 1775638413.474000
176 158 1775638413.491000

