STROKE 1
190 104 1775579671.915000
179 104 1775579671.958000
176 108 1775579671.975000
173 113 1775579671.992000
172 120 1775579672.009000
172 126 1775579672.025000
172 130 1775579672.042000
174 133 1775579672.059000
177 135 1775579672.075000
179 137 1775579672.092000
181 140 1775579672.108000
181 142 1775579672.125000
181 145 1775579672.141000
181 148 1775579672.158000
177 150 1775579672.175000
174 152 1775579672.191000
172 152 1775579672.208000
170 152 1775579672.224000
169 152 1775579672.241000
168 151 1775579672.258000
168 149 1775579672.274000
168 146 1775579672.291000
169 143 1775579672.308000
171 140 1775579672.324000
173 139 1775579672.341000
175 139 1775579672.358000
177 139 1775579672.374000
178 143 1775579672.391000
179 151 1775579672.408000
179 162 1775579672.424000
179 173 1775579672.441000
179 185 1775579672.457000
178 194 1775579672.474000
177 202 1775579672.491000
176 207 1775579672.507000
176 211 1775579672.524000
175 212 1775579672.541000
173 212 1775579672.557000

STROKE 2
144 81 1775579672.781000
158 90 1775579672.807000
168 96 1775579672.824000
179 102 1775579672.840000
189 107 1775579672.857000
195 110 1775579672.873000

STROKE 3
206 174 1775579673.182000
204 174 1775579673.328000
203 173 1775579673.340000
203 171 1775579673.356000
204 170 1775579673.373000
207 170 1775579673.390000

