STROKE 1
149 121 1775799204.967000
164 120 1775799205.043000
171 124 1775799205.060000
175 129 1775799205.076000
177 134 1775799205.094000
177 139 1775799205.110000
177 142 1775799205.126000
176 146 1775799205.143000
173 149 1775799205.159000
169 151 1775799205.176000
165 154 1775799205.193000
160 155 1775799205.209000
157 155 1775799205.226000
156 155 1775799205.242000
156 152 1775799205.259000
157 147 1775799205.278000
161 144 1775799205.292000
165 143 1775799205.309000
168 143 1775799205.325000
170 143 1775799205.342000
171 144 1775799205.359000
171 148 1775799205.375000
172 151 1775799205.392000

STROKE 2
198 129 1775799205.566000
197 135 1775799205.659000
197 139 1775799205.661000
197 146 1775799205.676000
197 155 1775799205.692000
197 165 1775799205.709000
197 174 1775799205.725000
196 183 1775799205.742000
192 190 1775799205.759000
187 195 1775799205.775000
182 198 1775799205.792000
178 198 1775799205.809000
174 198 1775799205.825000
172 198 1775799205.842000
170 192 1775799205.858000
167 181 1775799205.875000
166 167 1775799205.891000
166 152 1775799205.908000
168 143 1775799205.925000
170 142 1775799205.941000

STROKE 3
194 136 1775799208.594000
198 125 1775799208.705000
199 123 1775799208.721000
202 122 1775799208.738000
205 121 1775799208.754000
210 121 1775799208.771000
213 121 1775799208.788000
217 123 1775799208.804000
219 127 1775799208.821000
220 132 1775799208.837000
221 136 1775799208.854000
221 139 1775799208.871000
221 142 1775799208.887000
221 145 1775799208.904000
222 153 1775799208.920000

