STROKE 1
138 121 1775908344.543000
135 127 1775908344.583000
135 134 1775908344.599000
135 141 1775908344.616000
137 149 1775908344.633000
144 155 1775908344.649000
152 159 1775908344.667000
160 160 1775908344.683000
167 160 1775908344.699000
171 158 1775908344.716000
172 154 1775908344.733000
173 148 1775908344.749000
173 142 1775908344.766000
173 136 1775908344.782000
173 131 1775908344.799000
173 128 1775908344.816000
172 128 1775908344.832000
171 128 1775908344.849000

STROKE 2
140 153 1775908345.075000
148 144 1775908345.115000
153 143 1775908345.132000
158 143 1775908345.149000
162 143 1775908345.165000
165 145 1775908345.182000
166 150 1775908345.198000
166 155 1775908345.215000
166 157 1775908345.232000

STROKE 3
215 155 1775908349.333000
211 160 1775908349.375000
207 160 1775908349.392000
203 161 1775908349.409000
199 161 1775908349.425000
195 160 1775908349.442000
194 155 1775908349.458000
194 148 1775908349.475000
194 141 1775908349.492000
198 136 1775908349.508000
203 133 1775908349.525000
208 133 1775908349.541000
213 133 1775908349.558000
217 134 1775908349.575000
219 139 1775908349.592000
220 143 1775908349.608000
220 147 1775908349.625000
220 151 1775908349.641000
219 154 1775908349.658000
215 156 1775908349.675000
211 158 1775908349.691000

STROKE 4
222 153 1775908349.983000
226 141 1775908350.007000
228 135 1775908350.024000
233 132 1775908350.041000
237 132 1775908350.057000
242 132 1775908350.074000
245 135 1775908350.091000
247 141 1775908350.107000
248 146 1775908350.124000
248 151 1775908350.141000
248 156 1775908350.157000
248 160 1775908350.174000
248 164 1775908350.190000

STROKE 5
249 136 1775908350.367000
239 131 1775908350.407000
234 131 1775908350.423000
230 128 1775908350.440000
228 124 1775908350.457000
228 117 1775908350.473000
235 111 1775908350.490000
250 109 1775908350.507000
260 109 1775908350.523000

