STROKE 1
153 180 1775907254.982000
141 181 1775907255.022000
137 179 1775907255.039000
135 174 1775907255.056000
134 167 1775907255.073000
134 160 1775907255.089000
134 153 1775907255.106000
140 150 1775907255.122000
145 149 1775907255.139000
150 149 1775907255.156000
155 149 1775907255.172000
158 153 1775907255.189000
159 159 1775907255.206000
160 166 1775907255.222000
160 172 1775907255.239000
160 178 1775907255.256000
158 181 1775907255.272000
155 182 1775907255.289000
152 182 1775907255.305000

STROKE 2
164 172 1775907255.681000
164 165 1775907255.697000
164 156 1775907255.705000
166 150 1775907255.721000
170 148 1775907255.738000
175 147 1775907255.755000
182 147 1775907255.771000
188 147 1775907255.788000
192 151 1775907255.805000
193 156 1775907255.821000
193 162 1775907255.838000
191 168 1775907255.855000
185 172 1775907255.871000
178 175 1775907255.888000
173 176 1775907255.905000
167 176 1775907255.921000
163 174 1775907255.938000
161 171 1775907255.954000
160 169 1775907255.971000

STROKE 3
181 182 1775907256.280000
180 179 1775907256.337000
180 187 1775907256.354000
180 195 1775907256.371000
181 201 1775907256.387000
183 206 1775907256.404000
185 209 1775907256.421000
187 209 1775907256.437000
188 209 1775907256.454000
189 209 1775907256.470000
192 208 1775907256.487000

STROKE 4
210 158 1775907256.713000
207 158 1775907256.770000
207 164 1775907256.787000
207 167 1775907256.803000
207 170 1775907256.804000
210 174 1775907256.820000
214 176 1775907256.837000
219 176 1775907256.853000
225 176 1775907256.870000
229 174 1775907256.887000
232 169 1775907256.903000
234 164 1775907256.920000
234 159 1775907256.936000
234 155 1775907256.953000
233 153 1775907256.969000
230 153 1775907256.986000

STROKE 5
233 147 1775907257.179000
223 148 1775907257.253000
222 148 1775907257.270000
221 148 1775907257.271000
219 145 1775907257.286000
219 139 1775907257.303000
219 132 1775907257.319000
222 128 1775907257.336000
231 127 1775907257.352000
239 128 1775907257.369000

