STROKE 1
161 127 1775798504.282000
161 126 1775798504.358000
161 131 1775798504.375000
157 135 1775798504.392000
152 137 1775798504.408000
148 137 1775798504.425000
145 136 1775798504.441000
144 130 1775798504.458000
144 124 1775798504.475000
145 118 1775798504.491000
150 112 1775798504.508000
159 108 1775798504.524000
168 106 1775798504.541000
174 105 1775798504.558000
177 105 1775798504.574000
177 108 1775798504.591000
177 112 1775798504.607000
177 118 1775798504.624000
177 124 1775798504.641000
177 130 1775798504.657000
177 137 1775798504.674000
177 144 1775798504.691000
177 151 1775798504.707000
177 158 1775798504.724000
177 166 1775798504.741000

STROKE 2
178 99 1775798504.931000
169 100 1775798504.974000
164 101 1775798504.991000
159 103 1775798505.008000
155 104 1775798505.024000
151 104 1775798505.041000
150 99 1775798505.057000
150 89 1775798505.074000
152 79 1775798505.091000
158 73 1775798505.107000
164 71 1775798505.124000
171 71 1775798505.140000
175 71 1775798505.157000
178 75 1775798505.173000
178 82 1775798505.190000
178 89 1775798505.207000
178 95 1775798505.223000
178 98 1775798505.240000

STROKE 3
167 148 1775798505.564000
164 146 1775798505.640000
164 153 1775798505.657000
164 162 1775798505.673000
165 170 1775798505.690000
166 176 1775798505.706000
167 181 1775798505.723000
169 185 1775798505.740000
171 187 1775798505.756000
174 188 1775798505.773000
182 189 1775798505.790000

STROKE 4
196 151 1775798505.996000
194 140 1775798506.056000
194 136 1775798506.073000
194 132 1775798506.089000
194 125 1775798506.106000
196 119 1775798506.122000
200 116 1775798506.139000
203 114 1775798506.155000
205 114 1775798506.172000
206 114 1775798506.188000
206 117 1775798506.205000
206 120 1775798506.222000
206 123 1775798506.238000
206 124 1775798506.255000
208 124 1775798506.272000
210 123 1775798506.288000
214 118 1775798506.305000
219 113 1775798506.322000
224 110 1775798506.338000
228 110 1775798506.355000
231 110 1775798506.372000
232 113 1775798506.388000
232 119 1775798506.405000
232 125 1775798506.421000
232 133 1775798506.438000

STROKE 5
229 110 1775798506.596000
219 109 1775798506.672000
217 107 1775798506.689000
216 99 1775798506.705000
216 89 1775798506.721000
219 81 1775798506.738000
225 76 1775798506.754000
235 76 1775798506.771000
262 83 1775798506.788000

