STROKE 1
263 545 1775578046.205000
262 545 1775578046.384000
261 545 1775578046.399000
255 541 1775578046.409000
253 539 1775578046.419000
250 536 1775578046.428000
247 533 1775578046.439000
243 528 1775578046.449000
240 525 1775578046.459000
232 514 1775578046.469000
230 510 1775578046.479000
221 487 1775578046.489000
219 476 1775578046.499000
217 465 1775578046.509000
217 452 1775578046.519000
218 424 1775578046.529000
222 412 1775578046.539000
225 407 1775578046.549000
232 396 1775578046.559000
245 380 1775578046.569000
253 373 1775578046.579000
262 369 1775578046.589000
279 364 1775578046.599000
294 362 1775578046.609000
299 362 1775578046.619000
309 362 1775578046.629000
319 362 1775578046.639000
336 368 1775578046.649000
343 371 1775578046.659000
350 375 1775578046.669000
362 382 1775578046.679000
366 386 1775578046.689000
370 390 1775578046.699000
374 395 1775578046.709000
379 406 1775578046.719000
381 413 1775578046.728000
381 419 1775578046.739000
382 425 1775578046.749000
382 431 1775578046.759000
382 443 1775578046.769000
380 449 1775578046.779000
377 455 1775578046.789000
372 465 1775578046.799000
368 471 1775578046.808000
366 475 1775578046.819000
364 477 1775578046.829000
360 484 1775578046.839000
358 488 1775578046.849000
356 490 1775578046.859000
355 492 1775578046.869000
354 495 1775578046.879000
353 495 1775578046.889000
353 496 1775578046.899000
353 496 1775578046.909000
353 497 1775578046.919000
353 497 1775578046.929000
352 497 1775578047.008000
352 497 1775578047.017000
352 494 1775578047.023000
351 491 1775578047.031000
350 488 1775578047.039000
349 483 1775578047.049000
348 473 1775578047.059000
347 465 1775578047.069000
347 450 1775578047.079000
347 439 1775578047.089000
347 423 1775578047.099000
347 417 1775578047.109000
357 389 1775578047.119000
362 380 1775578047.129000
366 375 1775578047.139000
371 367 1775578047.149000
379 359 1775578047.160000
386 351 1775578047.169000
390 349 1775578047.180000
392 348 1775578047.189000
399 346 1775578047.200000
402 345 1775578047.209000
405 345 1775578047.219000
408 345 1775578047.229000
415 345 1775578047.239000
419 345 1775578047.249000
422 346 1775578047.259000
426 348 1775578047.269000
435 353 1775578047.279000
440 357 1775578047.289000
445 361 1775578047.299000
450 365 1775578047.309000
455 371 1775578047.319000
458 375 1775578047.329000
460 378 1775578047.339000
463 384 1775578047.349000
464 389 1775578047.359000
465 394 1775578047.369000
465 398 1775578047.379000
466 401 1775578047.389000
466 410 1775578047.399000
466 414 1775578047.409000
466 419 1775578047.419000
466 424 1775578047.429000
466 435 1775578047.439000
465 440 1775578047.449000
463 446 1775578047.458000
461 451 1775578047.469000
456 462 1775578047.479000
454 467 1775578047.489000
451 472 1775578047.499000
448 477 1775578047.509000
442 484 1775578047.519000
440 486 1775578047.529000
437 489 1775578047.539000
433 493 1775578047.549000
427 499 1775578047.559000
426 499 1775578047.569000
424 502 1775578047.578000
422 503 1775578047.589000
420 506 1775578047.599000
419 508 1775578047.608000
418 509 1775578047.619000
417 510 1775578047.629000
416 511 1775578047.639000
416 512 1775578047.649000
416 512 1775578047.659000
416 513 1775578047.669000
416 513 1775578047.679000
416 514 1775578047.709000
416 514 1775578047.718000

