STROKE 1
99 153 1775638280.423000
106 147 1775638280.483000
111 147 1775638280.499000
116 150 1775638280.516000
119 153 1775638280.533000
121 156 1775638280.549000
122 160 1775638280.566000
122 163 1775638280.582000
119 166 1775638280.599000
112 167 1775638280.616000
105 168 1775638280.632000
98 168 1775638280.649000
91 167 1775638280.666000
87 160 1775638280.682000
86 150 1775638280.699000
86 140 1775638280.715000
89 131 1775638280.732000
94 123 1775638280.749000
99 118 1775638280.765000
104 115 1775638280.782000
110 115 1775638280.798000
114 115 1775638280.815000
118 115 1775638280.832000
122 120 1775638280.848000

STROKE 2
138 138 1775638281.039000
133 144 1775638281.098000
133 149 1775638281.115000
133 156 1775638281.132000
137 161 1775638281.148000
141 165 1775638281.165000
146 166 1775638281.181000
151 166 1775638281.198000
155 164 1775638281.215000
159 158 1775638281.231000
161 152 1775638281.248000
161 144 1775638281.264000
161 137 1775638281.281000
161 132 1775638281.298000
160 128 1775638281.314000
158 126 1775638281.331000
157 126 1775638281.348000

STROKE 3
183 130 1775638281.521000
187 133 1775638281.598000
188 139 1775638281.615000
189 145 1775638281.631000
189 150 1775638281.647000
189 156 1775638281.664000
188 161 1775638281.681000
184 164 1775638281.698000
178 165 1775638281.714000
173 165 1775638281.731000
167 164 1775638281.747000
163 160 1775638281.764000
162 158 1775638281.781000

STROKE 4
192 152 1775638281.987000
195 142 1775638282.001000
195 137 1775638282.013000
199 133 1775638282.030000
205 131 1775638282.047000
212 131 1775638282.063000
218 131 1775638282.080000
223 132 1775638282.097000
225 137 1775638282.113000
225 143 1775638282.130000
225 151 1775638282.147000
225 158 1775638282.163000
225 164 1775638282.180000
223 169 1775638282.196000
222 171 1775638282.213000
221 171 1775638282.230000

STROKE 5
248 168 1775638282.370000
241 161 1775638282.430000
239 156 1775638282.447000
239 149 1775638282.463000
239 141 1775638282.480000
243 134 1775638282.496000
248 130 1775638282.513000
253 128 1775638282.529000
258 128 1775638282.546000
263 131 1775638282.563000
266 136 1775638282.579000
267 141 1775638282.596000
268 144 1775638282.613000
268 146 1775638282.629000
268 146 1775638282.646000
268 146 1775638282.663000
269 144 1775638282.679000
271 138 1775638282.696000
275 133 1775638282.713000
280 128 1775638282.729000
285 127 1775638282.746000
290 127 1775638282.763000
293 128 1775638282.779000
294 134 1775638282.796000
294 141 1775638282.812000
294 147 1775638282.829000
294 152 1775638282.846000
293 156 1775638282.862000
292 158 1775638282.879000
291 159 1775638282.895000

STROKE 6
282 122 1775638283.052000
273 125 1775638283.113000
269 124 1775638283.129000
265 118 1775638283.146000
262 109 1775638283.162000
261 100 1775638283.179000
263 94 1775638283.198000
272 92 1775638283.212000
286 92 1775638283.229000
309 95 1775638283.245000

