STROKE 1
150 130 1775580810.859000
159 124 1775580810.906000
167 124 1775580810.923000
174 124 1775580810.940000
182 124 1775580810.956000
187 127 1775580810.973000
190 131 1775580810.989000
191 137 1775580811.006000
189 145 1775580811.023000
180 153 1775580811.039000
169 160 1775580811.056000
159 165 1775580811.073000
151 168 1775580811.089000
144 169 1775580811.106000
137 169 1775580811.123000
132 168 1775580811.139000
128 164 1775580811.156000
125 159 1775580811.173000
123 155 1775580811.189000
123 152 1775580811.206000
123 149 1775580811.222000
127 145 1775580811.239000
133 141 1775580811.256000
139 139 1775580811.272000
142 138 1775580811.289000
146 138 1775580811.306000
148 138 1775580811.322000
149 138 1775580811.339000
151 141 1775580811.355000
152 145 1775580811.372000
154 151 1775580811.389000
155 156 1775580811.405000
155 163 1775580811.422000
155 170 1775580811.439000
155 176 1775580811.455000
155 183 1775580811.472000
155 189 1775580811.489000
155 195 1775580811.505000
155 199 1775580811.522000
155 201 1775580811.539000
157 202 1775580811.555000
160 202 1775580811.572000
166 201 1775580811.588000
178 195 1775580811.605000
194 190 1775580811.622000
203 188 1775580811.638000

