STROKE 1
95 183 1775579897.083000
82 175 1775579897.109000
77 169 1775579897.126000
73 162 1775579897.142000
71 155 1775579897.159000
71 149 1775579897.176000
72 142 1775579897.192000
79 137 1775579897.209000
85 133 1775579897.226000
91 132 1775579897.242000
97 132 1775579897.259000
103 132 1775579897.276000
109 133 1775579897.292000
114 138 1775579897.309000
119 143 1775579897.325000
125 148 1775579897.342000
131 153 1775579897.359000
136 157 1775579897.375000
142 160 1775579897.392000
148 161 1775579897.409000
154 161 1775579897.425000
158 158 1775579897.442000
162 153 1775579897.459000
165 149 1775579897.475000
166 144 1775579897.492000
166 139 1775579897.508000
165 133 1775579897.525000
161 126 1775579897.542000
156 121 1775579897.558000
152 118 1775579897.575000
149 117 1775579897.592000
148 117 1775579897.608000
151 117 1775579897.642000

STROKE 2
200 123 1775579897.815000
205 119 1775579897.892000
209 120 1775579897.909000
213 124 1775579897.925000
216 129 1775579897.942000
218 134 1775579897.958000
218 139 1775579897.975000
218 143 1775579897.992000
217 146 1775579898.008000
212 150 1775579898.024000
207 153 1775579898.041000
202 156 1775579898.058000
197 156 1775579898.074000
195 157 1775579898.091000
193 157 1775579898.108000
192 157 1775579898.124000
192 156 1775579898.158000
193 158 1775579898.208000
195 162 1775579898.225000
197 168 1775579898.241000
200 173 1775579898.258000
203 179 1775579898.274000
205 184 1775579898.291000
207 189 1775579898.308000
209 193 1775579898.324000
211 195 1775579898.341000
212 196 1775579898.357000
213 196 1775579898.374000
215 195 1775579898.391000
218 191 1775579898.407000
224 187 1775579898.424000
229 184 1775579898.440000
236 182 1775579898.457000
244 181 1775579898.474000
249 180 1775579898.490000

STROKE 3
265 125 1775579898.664000
268 121 1775579898.757000
268 126 1775579898.774000
268 132 1775579898.790000
268 138 1775579898.807000
263 144 1775579898.823000
256 149 1775579898.840000
248 152 1775579898.857000
240 154 1775579898.874000
234 154 1775579898.890000
228 154 1775579898.907000
224 154 1775579898.923000
224 150 1775579898.940000

STROKE 4
256 123 1775579899.163000
242 116 1775579899.206000
239 111 1775579899.223000
237 105 1775579899.239000
237 99 1775579899.256000
238 91 1775579899.273000
244 84 1775579899.289000
250 79 1775579899.306000
256 77 1775579899.323000
260 76 1775579899.339000
263 76 1775579899.356000
266 78 1775579899.372000
270 83 1775579899.389000
272 86 1775579899.406000

STROKE 5
298 139 1775579899.679000
285 128 1775579899.806000
286 127 1775579899.822000
288 127 1775579899.839000
292 127 1775579899.856000

STROKE 6
289 163 1775579901.010000
289 160 1775579901.203000
289 160 1775579901.220000
288 160 1775579901.236000

