STROKE 1
148 125 1775796478.537000
145 128 1775796478.578000
145 134 1775796478.595000
146 142 1775796478.611000
148 149 1775796478.628000
150 157 1775796478.645000
153 163 1775796478.661000
156 167 1775796478.678000
159 168 1775796478.695000
164 168 1775796478.711000
169 167 1775796478.728000
175 162 1775796478.744000
183 153 1775796478.761000
191 144 1775796478.777000
196 136 1775796478.794000
196 132 1775796478.810000
196 130 1775796478.827000
193 128 1775796478.843000
189 126 1775796478.860000
184 126 1775796478.877000
180 126 1775796478.893000
177 126 1775796478.910000
174 126 1775796478.927000
172 129 1775796478.943000
171 133 1775796478.960000
170 137 1775796478.977000
170 141 1775796478.993000
170 144 1775796479.010000
172 148 1775796479.027000
173 152 1775796479.043000
176 155 1775796479.060000
179 158 1775796479.077000
183 161 1775796479.093000
186 164 1775796479.110000
189 168 1775796479.127000
192 172 1775796479.143000
194 175 1775796479.161000
195 179 1775796479.177000
195 184 1775796479.194000
195 189 1775796479.211000
191 193 1775796479.227000
186 196 1775796479.244000
180 199 1775796479.261000
172 201 1775796479.277000
164 202 1775796479.294000
158 202 1775796479.310000
154 199 1775796479.327000
153 193 1775796479.344000
153 186 1775796479.360000
154 179 1775796479.377000
161 175 1775796479.393000
177 170 1775796479.410000

STROKE 2
159 76 1775796479.716000
171 85 1775796479.794000
189 96 1775796479.810000

STROKE 3
216 175 1775796480.965000
218 179 1775796481.259000
218 179 1775796481.408000
217 179 1775796481.425000
217 179 1775796481.441000

