STROKE 1
144 164 1775798441.727000
138 154 1775798441.787000
138 150 1775798441.803000
138 144 1775798441.820000
138 138 1775798441.837000
140 133 1775798441.853000
142 129 1775798441.870000
145 127 1775798441.886000
149 127 1775798441.903000
153 127 1775798441.920000
157 127 1775798441.937000
160 131 1775798441.953000
162 136 1775798441.970000
163 142 1775798441.986000
163 149 1775798442.003000
163 155 1775798442.019000
163 159 1775798442.036000
163 160 1775798442.053000
163 157 1775798442.086000
163 151 1775798442.103000
164 145 1775798442.119000
166 140 1775798442.136000
169 136 1775798442.153000
172 133 1775798442.169000
175 130 1775798442.186000
179 129 1775798442.203000
181 128 1775798442.219000
183 128 1775798442.236000
185 130 1775798442.253000
187 134 1775798442.269000
187 139 1775798442.286000
188 144 1775798442.302000
188 149 1775798442.319000
188 153 1775798442.336000
188 156 1775798442.352000
187 159 1775798442.369000
183 160 1775798442.385000
179 160 1775798442.402000
175 159 1775798442.419000
172 156 1775798442.435000
171 153 1775798442.452000
171 152 1775798442.469000

STROKE 2
193 149 1775798442.842000
193 139 1775798442.868000
193 133 1775798442.885000
196 128 1775798442.902000
201 125 1775798442.918000
208 123 1775798442.935000
215 122 1775798442.951000
221 122 1775798442.968000
224 125 1775798442.985000
225 131 1775798443.001000
226 139 1775798443.018000
226 146 1775798443.035000
226 151 1775798443.051000
226 155 1775798443.068000
225 161 1775798443.084000

STROKE 3
162 151 1775798443.758000
162 152 1775798443.817000
166 158 1775798443.834000
172 162 1775798443.850000

