STROKE 1
132 139 1775662156.170000
145 136 1775662156.212000
150 140 1775662156.228000
152 146 1775662156.245000
153 152 1775662156.262000
153 157 1775662156.278000
153 160 1775662156.295000
149 161 1775662156.311000
145 161 1775662156.328000
140 160 1775662156.345000
135 155 1775662156.361000
131 149 1775662156.378000
129 142 1775662156.395000
129 134 1775662156.411000
129 127 1775662156.428000
134 123 1775662156.444000
141 121 1775662156.461000
148 121 1775662156.478000
156 124 1775662156.494000
160 126 1775662156.511000

STROKE 2
210 165 1775662156.770000
201 169 1775662156.794000
197 169 1775662156.811000
193 169 1775662156.827000
189 169 1775662156.844000
184 167 1775662156.861000
180 159 1775662156.877000
180 149 1775662156.894000
180 140 1775662156.910000
184 133 1775662156.927000
190 130 1775662156.944000
196 129 1775662156.960000
202 129 1775662156.977000
208 130 1775662156.994000

STROKE 3
187 183 1775662157.185000
191 175 1775662157.243000
195 175 1775662157.260000
199 177 1775662157.277000
202 180 1775662157.294000
205 186 1775662157.310000
205 193 1775662157.327000
205 201 1775662157.344000
202 207 1775662157.360000
196 212 1775662157.376000
191 214 1775662157.393000
186 214 1775662157.410000
181 214 1775662157.426000
177 208 1775662157.443000
176 201 1775662157.460000
176 194 1775662157.476000
177 189 1775662157.493000
183 185 1775662157.510000

