STROKE 1
183 174 1775889496.701000
171 177 1775889496.743000
166 177 1775889496.760000
162 177 1775889496.777000
158 174 1775889496.793000
156 169 1775889496.809000
156 161 1775889496.826000
156 153 1775889496.842000
158 147 1775889496.859000
162 142 1775889496.875000
167 139 1775889496.892000
172 137 1775889496.909000
175 136 1775889496.925000
178 136 1775889496.942000
180 137 1775889496.959000
181 141 1775889496.975000
183 144 1775889496.992000
183 148 1775889497.009000
184 151 1775889497.025000
184 154 1775889497.042000
184 156 1775889497.059000
181 158 1775889497.075000
178 159 1775889497.093000
173 159 1775889497.109000
170 159 1775889497.126000
168 156 1775889497.143000
167 152 1775889497.159000
167 149 1775889497.176000
170 148 1775889497.193000
175 148 1775889497.209000
181 148 1775889497.226000
187 149 1775889497.242000
193 153 1775889497.259000
196 155 1775889497.276000

