STROKE 1
153 139 1775638380.532000
151 148 1775638380.574000
153 156 1775638380.591000
159 163 1775638380.608000
167 168 1775638380.625000
174 169 1775638380.641000
181 169 1775638380.658000
186 169 1775638380.674000
189 165 1775638380.691000
191 160 1775638380.708000
192 154 1775638380.724000
192 147 1775638380.741000
192 140 1775638380.758000
192 134 1775638380.774000
191 130 1775638380.791000
189 129 1775638380.807000

STROKE 2
176 171 1775638387.088000
177 172 1775638387.165000
177 176 1775638387.182000
177 183 1775638387.198000
177 190 1775638387.215000
178 197 1775638387.231000
179 203 1775638387.248000
180 208 1775638387.264000
181 213 1775638387.281000
182 216 1775638387.298000
184 218 1775638387.314000
185 219 1775638387.331000
187 219 1775638387.347000
189 219 1775638387.364000
194 217 1775638387.381000
199 214 1775638387.397000
201 213 1775638387.414000

STROKE 3
167 99 1775638387.771000
163 100 1775638387.897000
163 96 1775638387.914000
165 94 1775638387.930000
166 92 1775638387.947000
168 92 1775638387.963000
169 92 1775638387.980000
169 92 1775638387.997000
169 94 1775638388.013000
169 95 1775638388.030000
167 95 1775638388.046000
167 95 1775638388.063000
167 95 1775638388.097000

