STROKE 1
108 146 1775908778.975000
118 143 1775908779.018000
118 149 1775908779.034000
118 155 1775908779.051000
118 160 1775908779.067000
113 162 1775908779.084000
107 162 1775908779.101000
102 158 1775908779.117000
99 151 1775908779.134000
99 143 1775908779.151000
101 133 1775908779.167000
107 125 1775908779.184000
113 121 1775908779.201000
120 121 1775908779.217000
125 121 1775908779.234000

STROKE 2
148 160 1775908779.393000
140 149 1775908779.451000
141 144 1775908779.468000
144 139 1775908779.484000
149 135 1775908779.500000
152 134 1775908779.517000
156 134 1775908779.533000
158 137 1775908779.550000
159 142 1775908779.567000
160 145 1775908779.584000
161 146 1775908779.600000
162 146 1775908779.617000
165 143 1775908779.633000
167 137 1775908779.650000
170 132 1775908779.666000
173 129 1775908779.683000
174 129 1775908779.700000
177 130 1775908779.716000
180 137 1775908779.733000
181 148 1775908779.750000
182 160 1775908779.766000
182 172 1775908779.783000
179 182 1775908779.799000
172 192 1775908779.816000
163 198 1775908779.833000
152 202 1775908779.849000
144 202 1775908779.866000
136 202 1775908779.883000
131 196 1775908779.899000
127 186 1775908779.916000
125 173 1775908779.933000
125 158 1775908779.949000
128 141 1775908779.966000
136 127 1775908779.983000
145 117 1775908779.999000
156 112 1775908780.016000
171 111 1775908780.033000

STROKE 3
182 144 1775908780.242000
188 133 1775908780.265000
190 130 1775908780.282000
196 130 1775908780.299000
201 130 1775908780.316000
206 133 1775908780.332000
210 140 1775908780.349000
210 147 1775908780.365000
210 151 1775908780.382000

STROKE 4
214 165 1775908780.558000
211 152 1775908780.599000
211 146 1775908780.615000
214 141 1775908780.632000
217 136 1775908780.648000
221 134 1775908780.665000
227 134 1775908780.682000
230 136 1775908780.698000
232 141 1775908780.715000
232 146 1775908780.732000
232 148 1775908780.748000
232 148 1775908780.765000
234 143 1775908780.798000
238 138 1775908780.815000
242 133 1775908780.832000
246 132 1775908780.848000
250 132 1775908780.865000
255 136 1775908780.882000
257 144 1775908780.898000
257 153 1775908780.915000
257 158 1775908780.931000

STROKE 5
254 138 1775908781.107000
244 134 1775908781.131000
239 134 1775908781.148000
235 132 1775908781.164000
232 125 1775908781.181000
231 116 1775908781.198000
233 106 1775908781.214000
242 100 1775908781.231000
253 100 1775908781.248000
261 102 1775908781.264000

