STROKE 1
144 117 1775637504.238000
153 107 1775637504.298000
162 109 1775637504.314000
172 111 1775637504.331000
179 115 1775637504.347000
184 120 1775637504.364000
187 126 1775637504.381000
188 132 1775637504.397000
188 140 1775637504.414000
188 147 1775637504.430000
188 156 1775637504.447000
185 164 1775637504.464000
180 170 1775637504.480000
175 173 1775637504.497000
169 173 1775637504.514000
164 173 1775637504.530000
159 172 1775637504.547000
155 169 1775637504.563000
152 168 1775637504.580000
150 167 1775637504.597000
150 166 1775637504.613000

STROKE 2
232 111 1775637504.903000
238 109 1775637504.964000
245 113 1775637504.979000
251 118 1775637504.996000
255 123 1775637505.013000
257 129 1775637505.029000
257 135 1775637505.046000
256 141 1775637505.063000
252 148 1775637505.079000
245 153 1775637505.096000
237 158 1775637505.112000
228 161 1775637505.129000
220 161 1775637505.146000
212 161 1775637505.162000
205 161 1775637505.179000
201 158 1775637505.196000
198 155 1775637505.212000
197 152 1775637505.229000
197 149 1775637505.245000

STROKE 3
250 105 1775637505.652000
235 108 1775637505.695000
226 108 1775637505.711000
217 105 1775637505.728000
211 99 1775637505.745000
207 89 1775637505.761000
207 79 1775637505.778000
211 68 1775637505.795000
221 59 1775637505.811000
232 54 1775637505.828000
244 52 1775637505.845000
255 52 1775637505.861000
264 55 1775637505.878000
269 61 1775637505.894000
271 70 1775637505.911000
271 80 1775637505.928000
271 89 1775637505.944000
266 98 1775637505.961000
260 106 1775637505.978000
254 113 1775637505.994000
249 118 1775637506.011000

