STROKE 1
112 163 1775805502.365000
120 156 1775805502.441000
123 156 1775805502.458000
127 156 1775805502.459000
132 158 1775805502.474000
135 161 1775805502.491000
135 165 1775805502.508000
135 170 1775805502.524000
133 175 1775805502.541000
127 180 1775805502.557000
120 183 1775805502.574000
114 184 1775805502.591000
110 184 1775805502.607000
106 182 1775805502.624000
103 176 1775805502.640000
101 169 1775805502.657000
101 159 1775805502.674000
103 148 1775805502.690000
110 139 1775805502.707000
118 132 1775805502.724000
125 130 1775805502.740000
128 130 1775805502.757000
131 132 1775805502.774000

STROKE 2
155 143 1775805503.164000
148 152 1775805503.240000
148 156 1775805503.257000
148 160 1775805503.258000
148 167 1775805503.273000
148 172 1775805503.290000
148 176 1775805503.306000
150 178 1775805503.323000
153 179 1775805503.339000
157 179 1775805503.356000
163 178 1775805503.373000
172 174 1775805503.389000
182 168 1775805503.406000
190 161 1775805503.422000
195 154 1775805503.439000
195 148 1775805503.456000
194 143 1775805503.472000
189 141 1775805503.489000
185 141 1775805503.506000
181 141 1775805503.522000
180 141 1775805503.539000
179 142 1775805503.556000
178 145 1775805503.572000
178 147 1775805503.589000
178 151 1775805503.605000
177 156 1775805503.622000
176 161 1775805503.639000
176 165 1775805503.656000
176 169 1775805503.672000
176 172 1775805503.689000
178 173 1775805503.705000

STROKE 3
192 147 1775805505.144000
196 139 1775805505.203000
200 139 1775805505.220000
204 139 1775805505.237000
207 139 1775805505.253000
210 139 1775805505.270000
211 140 1775805505.286000
212 143 1775805505.303000
213 148 1775805505.320000
214 155 1775805505.336000
215 161 1775805505.353000
216 166 1775805505.369000
216 170 1775805505.386000
216 172 1775805505.403000
216 174 1775805505.419000
216 175 1775805505.436000
216 176 1775805505.453000
216 176 1775805505.503000

STROKE 4
204 128 1775805505.826000
197 131 1775805505.936000
193 131 1775805505.952000
189 127 1775805505.969000
187 122 1775805505.985000
187 116 1775805506.002000
189 110 1775805506.019000
197 107 1775805506.035000
205 105 1775805506.052000
212 105 1775805506.068000
216 106 1775805506.085000

