STROKE 1
124 150 1775645098.043000
133 141 1775645098.103000
137 141 1775645098.119000
141 144 1775645098.136000
144 149 1775645098.153000
145 155 1775645098.169000
145 160 1775645098.186000
145 163 1775645098.202000
139 164 1775645098.219000
131 164 1775645098.236000
122 161 1775645098.252000
115 152 1775645098.269000
112 141 1775645098.285000
112 130 1775645098.302000
113 122 1775645098.318000
120 117 1775645098.335000
129 115 1775645098.352000
138 115 1775645098.368000
150 117 1775645098.385000

STROKE 2
155 137 1775645098.560000
165 129 1775645098.618000
172 130 1775645098.635000
177 134 1775645098.652000
181 140 1775645098.668000
182 145 1775645098.685000
182 150 1775645098.702000
181 156 1775645098.718000
175 159 1775645098.735000
170 161 1775645098.751000
166 161 1775645098.768000
163 161 1775645098.785000
162 158 1775645098.801000
161 155 1775645098.818000
161 153 1775645098.835000
161 152 1775645098.851000
162 151 1775645098.868000
166 151 1775645098.885000
169 151 1775645098.901000
172 151 1775645098.918000
175 151 1775645098.934000
178 151 1775645098.951000
181 148 1775645098.968000
188 142 1775645098.984000
195 137 1775645099.001000
203 132 1775645099.018000
210 130 1775645099.034000
215 129 1775645099.051000
218 129 1775645099.068000
220 133 1775645099.084000
220 139 1775645099.101000
220 144 1775645099.118000
220 149 1775645099.134000
217 153 1775645099.151000
212 156 1775645099.167000
205 158 1775645099.184000
198 159 1775645099.201000
191 159 1775645099.217000
187 156 1775645099.234000
184 154 1775645099.251000
183 152 1775645099.267000

STROKE 3
235 133 1775645099.426000
237 130 1775645099.634000
237 131 1775645099.651000
237 131 1775645099.667000
237 132 1775645099.701000

STROKE 4
230 160 1775645101.066000
232 149 1775645101.282000
232 151 1775645101.298000
232 152 1775645101.315000
232 153 1775645101.331000
232 153 1775645101.348000
232 154 1775645101.364000
232 155 1775645101.381000
232 156 1775645101.398000

