STROKE 1
112 139 1775796794.222000
116 135 1775796794.348000
119 137 1775796794.365000
120 140 1775796794.381000
120 143 1775796794.398000
120 145 1775796794.415000
120 146 1775796794.431000
117 147 1775796794.448000
113 147 1775796794.464000
110 147 1775796794.481000
107 143 1775796794.498000
106 140 1775796794.515000
105 135 1775796794.531000
105 130 1775796794.548000
105 126 1775796794.565000
108 123 1775796794.581000
111 122 1775796794.598000
115 121 1775796794.614000
119 121 1775796794.631000
123 121 1775796794.648000
129 121 1775796794.664000
135 121 1775796794.681000

STROKE 2
150 140 1775796794.905000
150 143 1775796794.998000
150 146 1775796795.014000
149 148 1775796795.031000
146 148 1775796795.047000
143 148 1775796795.064000
140 148 1775796795.080000
138 144 1775796795.097000
137 139 1775796795.114000
137 134 1775796795.130000
137 130 1775796795.147000
138 127 1775796795.164000
141 126 1775796795.180000
145 125 1775796795.197000
149 125 1775796795.213000
153 125 1775796795.230000
156 125 1775796795.246000
159 125 1775796795.263000
160 125 1775796795.280000
161 125 1775796795.297000
162 128 1775796795.313000
162 131 1775796795.330000
162 134 1775796795.346000
162 138 1775796795.363000
162 145 1775796795.380000
161 155 1775796795.397000
160 167 1775796795.413000
158 178 1775796795.430000
158 187 1775796795.446000
158 193 1775796795.463000
158 197 1775796795.480000
159 198 1775796795.496000
163 198 1775796795.513000
166 198 1775796795.530000
172 193 1775796795.546000
176 188 1775796795.563000

STROKE 3
159 133 1775796795.787000
162 123 1775796795.812000
163 120 1775796795.829000
166 119 1775796795.846000
170 118 1775796795.862000
173 118 1775796795.879000
176 118 1775796795.895000
177 120 1775796795.912000
178 123 1775796795.929000
178 126 1775796795.946000
178 130 1775796795.962000
178 135 1775796795.979000
178 138 1775796795.996000
178 141 1775796796.012000
178 145 1775796796.029000

STROKE 4
211 134 1775796796.236000
204 139 1775796796.312000
201 139 1775796796.329000
198 138 1775796796.345000
196 134 1775796796.362000
195 130 1775796796.378000
195 126 1775796796.395000
195 122 1775796796.411000
196 119 1775796796.428000
199 118 1775796796.445000
202 117 1775796796.461000
205 117 1775796796.478000
206 117 1775796796.495000
207 117 1775796796.511000
206 117 1775796796.545000
203 115 1775796796.562000
199 111 1775796796.578000
197 107 1775796796.595000
196 103 1775796796.611000
196 100 1775796796.628000
197 98 1775796796.644000
204 97 1775796796.661000
217 97 1775796796.678000
241 107 1775796796.694000

