STROKE 1
133 170 1775710694.210000
139 163 1775710694.269000
145 164 1775710694.285000
150 167 1775710694.302000
154 169 1775710694.319000
156 172 1775710694.335000
156 175 1775710694.352000
156 177 1775710694.369000
154 179 1775710694.385000
150 179 1775710694.402000
144 180 1775710694.418000
139 180 1775710694.435000
135 179 1775710694.452000
131 174 1775710694.468000
129 168 1775710694.485000
128 159 1775710694.501000
128 150 1775710694.518000
129 143 1775710694.535000
134 138 1775710694.551000
141 137 1775710694.568000
149 137 1775710694.584000
156 139 1775710694.601000
162 146 1775710694.618000

STROKE 2
178 185 1775710694.974000
177 178 1775710695.068000
177 172 1775710695.084000
177 164 1775710695.101000
177 156 1775710695.118000
177 150 1775710695.134000
180 148 1775710695.151000
183 148 1775710695.167000
187 148 1775710695.184000
189 148 1775710695.201000
191 150 1775710695.217000
192 154 1775710695.234000
193 157 1775710695.250000
195 163 1775710695.267000
196 168 1775710695.283000
199 173 1775710695.300000
203 177 1775710695.317000
209 179 1775710695.334000
215 180 1775710695.350000
221 180 1775710695.367000
226 180 1775710695.383000
229 179 1775710695.400000
231 173 1775710695.417000
233 166 1775710695.433000
233 157 1775710695.450000
233 149 1775710695.467000
230 141 1775710695.483000
226 136 1775710695.500000
223 133 1775710695.517000
221 133 1775710695.533000
221 135 1775710695.550000

STROKE 3
219 212 1775710695.789000
219 212 1775710696.083000
219 210 1775710696.099000
219 209 1775710696.116000

