STROKE 1
147 133 1775908701.987000
151 136 1775908702.061000
151 138 1775908702.077000
151 140 1775908702.078000
150 144 1775908702.093000
147 145 1775908702.110000
143 146 1775908702.127000
141 146 1775908702.143000
140 141 1775908702.160000
140 134 1775908702.177000
140 127 1775908702.193000
144 123 1775908702.210000
148 120 1775908702.226000
151 119 1775908702.243000
155 119 1775908702.260000
158 120 1775908702.276000
161 124 1775908702.293000
162 130 1775908702.310000
162 138 1775908702.326000
162 146 1775908702.343000
162 155 1775908702.359000
160 165 1775908702.376000
160 175 1775908702.393000
160 185 1775908702.409000
160 194 1775908702.426000
162 200 1775908702.443000
168 202 1775908702.459000

STROKE 2
161 118 1775908705.431000
149 117 1775908705.472000
145 117 1775908705.489000
141 117 1775908705.505000
137 115 1775908705.522000
135 110 1775908705.539000
134 102 1775908705.556000
134 96 1775908705.572000
139 91 1775908705.589000
146 89 1775908705.608000
155 89 1775908705.622000
161 89 1775908705.638000
165 90 1775908705.655000
166 94 1775908705.672000
167 99 1775908705.688000
167 104 1775908705.705000
166 109 1775908705.722000
163 114 1775908705.738000
158 117 1775908705.755000

STROKE 3
177 127 1775908706.197000
174 126 1775908706.254000
174 130 1775908706.271000
176 134 1775908706.288000
180 137 1775908706.304000
184 139 1775908706.321000
189 140 1775908706.338000
193 140 1775908706.354000
197 140 1775908706.371000
200 137 1775908706.387000
202 131 1775908706.404000
202 125 1775908706.421000
202 120 1775908706.437000
202 117 1775908706.454000
202 116 1775908706.471000

STROKE 4
205 115 1775908706.696000
196 118 1775908706.754000
194 118 1775908706.770000
192 117 1775908706.787000
192 109 1775908706.804000
192 98 1775908706.820000
195 90 1775908706.837000
199 85 1775908706.853000
207 85 1775908706.870000
215 87 1775908706.887000

