STROKE 1
131 121 1775799163.612000
129 128 1775799163.703000
129 131 1775799163.704000
130 135 1775799163.720000
135 138 1775799163.736000
140 141 1775799163.753000
146 141 1775799163.770000
151 141 1775799163.786000
155 141 1775799163.803000
157 137 1775799163.820000
158 132 1775799163.836000
158 127 1775799163.853000
158 123 1775799163.869000
158 121 1775799163.886000
158 121 1775799163.903000
157 121 1775799163.919000

STROKE 2
173 124 1775799164.060000
173 129 1775799164.153000
173 132 1775799164.155000
173 139 1775799164.169000
173 146 1775799164.186000
173 153 1775799164.202000
173 159 1775799164.219000
171 165 1775799164.235000
168 171 1775799164.252000
164 175 1775799164.269000
160 178 1775799164.285000
155 179 1775799164.302000
151 179 1775799164.319000
148 178 1775799164.335000
146 172 1775799164.352000
145 165 1775799164.368000
145 158 1775799164.385000
145 152 1775799164.402000
145 149 1775799164.418000
146 148 1775799164.435000

STROKE 3
195 150 1775799164.609000
191 141 1775799164.685000
191 139 1775799164.702000
191 137 1775799164.703000
192 132 1775799164.718000
194 128 1775799164.735000
197 125 1775799164.752000
200 125 1775799164.768000
202 125 1775799164.785000
203 125 1775799164.801000
203 129 1775799164.818000
203 132 1775799164.835000
203 134 1775799164.851000
204 135 1775799164.868000
204 135 1775799164.884000
207 134 1775799164.901000
212 129 1775799164.918000
217 125 1775799164.934000
222 122 1775799164.951000
227 122 1775799164.968000
230 122 1775799164.984000
231 126 1775799165.001000
231 132 1775799165.018000
231 138 1775799165.034000
229 142 1775799165.051000
228 145 1775799165.067000
227 148 1775799165.084000
226 149 1775799165.101000

STROKE 4
240 120 1775799165.241000
231 121 1775799165.318000
230 121 1775799165.334000
228 121 1775799165.335000
227 120 1775799165.351000
226 113 1775799165.367000
226 106 1775799165.384000
227 101 1775799165.400000
231 98 1775799165.417000
236 98 1775799165.434000
239 98 1775799165.450000

