STROKE 1
144 145 1775710732.755000
153 141 1775710732.815000
159 147 1775710732.832000
163 153 1775710732.848000
165 159 1775710732.865000
165 164 1775710732.881000
165 168 1775710732.898000
161 169 1775710732.914000
155 169 1775710732.931000
149 166 1775710732.948000
144 160 1775710732.965000
141 152 1775710732.981000
140 145 1775710732.997000
140 138 1775710733.014000
142 131 1775710733.031000
147 127 1775710733.047000
154 126 1775710733.064000
160 126 1775710733.081000

STROKE 2
192 163 1775710734.898000
184 154 1775710735.012000
183 147 1775710735.028000
183 139 1775710735.045000
183 132 1775710735.061000
187 127 1775710735.078000
194 125 1775710735.095000
201 125 1775710735.111000
207 126 1775710735.128000
211 131 1775710735.145000
213 135 1775710735.161000
213 140 1775710735.178000
213 145 1775710735.194000
212 150 1775710735.211000
208 155 1775710735.228000
204 159 1775710735.244000
199 162 1775710735.261000
194 164 1775710735.277000
191 164 1775710735.294000
188 164 1775710735.311000
188 164 1775710735.327000

