STROKE 1
96 154 1775799396.095000
105 153 1775799396.189000
108 154 1775799396.206000
110 156 1775799396.222000
110 159 1775799396.239000
110 162 1775799396.255000
110 164 1775799396.272000
105 166 1775799396.288000
100 166 1775799396.305000
93 166 1775799396.321000
88 161 1775799396.338000
85 154 1775799396.355000
85 146 1775799396.371000
85 140 1775799396.388000
86 136 1775799396.405000
89 133 1775799396.421000
94 132 1775799396.438000
98 132 1775799396.454000
101 132 1775799396.471000
109 136 1775799396.488000

STROKE 2
150 171 1775799396.863000
143 159 1775799396.938000
143 156 1775799396.954000
143 150 1775799396.971000
143 145 1775799396.987000
146 139 1775799397.004000
149 135 1775799397.021000
152 134 1775799397.037000
156 133 1775799397.054000
158 133 1775799397.070000
159 134 1775799397.087000
160 138 1775799397.104000
160 142 1775799397.120000
160 145 1775799397.137000
160 147 1775799397.154000
160 149 1775799397.170000
160 147 1775799397.221000
161 142 1775799397.237000
165 139 1775799397.254000
168 137 1775799397.270000
171 136 1775799397.287000
174 136 1775799397.303000
178 136 1775799397.320000
180 137 1775799397.337000
181 141 1775799397.353000
183 147 1775799397.370000
184 155 1775799397.387000
185 163 1775799397.403000
186 171 1775799397.420000
186 179 1775799397.436000
186 187 1775799397.453000
184 193 1775799397.470000
180 198 1775799397.486000
176 200 1775799397.503000
171 202 1775799397.520000
165 202 1775799397.536000
159 202 1775799397.553000
152 202 1775799397.570000
145 199 1775799397.586000
139 191 1775799397.603000
134 181 1775799397.619000
131 172 1775799397.636000
129 161 1775799397.653000
128 151 1775799397.669000
127 141 1775799397.686000
127 132 1775799397.702000
129 123 1775799397.719000
135 117 1775799397.736000
142 114 1775799397.753000
150 114 1775799397.769000
157 114 1775799397.785000
176 119 1775799397.802000
207 127 1775799397.818000

STROKE 3
178 152 1775799398.059000
183 141 1775799398.085000
184 138 1775799398.102000
188 137 1775799398.119000
192 137 1775799398.135000
197 137 1775799398.152000
201 137 1775799398.169000
205 138 1775799398.185000
207 141 1775799398.202000
208 146 1775799398.218000
208 153 1775799398.235000
208 160 1775799398.252000
208 166 1775799398.269000
207 172 1775799398.285000

STROKE 4
251 159 1775799398.575000
237 164 1775799398.652000
231 164 1775799398.669000
226 160 1775799398.685000
223 153 1775799398.701000
223 146 1775799398.718000
223 139 1775799398.734000
225 134 1775799398.751000
230 130 1775799398.768000
235 129 1775799398.785000
239 128 1775799398.801000
240 128 1775799398.818000
240 130 1775799398.851000
235 131 1775799398.868000
230 131 1775799398.885000
227 130 1775799398.901000
225 126 1775799398.917000
225 122 1775799398.934000
226 118 1775799398.951000
230 115 1775799398.967000
235 114 1775799398.984000
240 114 1775799399.001000

STROKE 5
237 193 1775799399.557000
241 195 1775799399.800000
241 195 1775799399.816000
240 195 1775799399.833000
240 195 1775799399.849000

