STROKE 1
174 106 1775637510.181000
159 105 1775637510.204000
157 106 1775637510.222000
155 109 1775637510.238000
155 112 1775637510.255000
155 114 1775637510.272000
158 117 1775637510.289000
164 119 1775637510.305000
172 121 1775637510.322000
181 123 1775637510.338000
187 127 1775637510.355000
192 131 1775637510.371000
193 136 1775637510.388000
193 141 1775637510.404000
189 145 1775637510.421000
182 148 1775637510.438000
173 150 1775637510.454000
166 150 1775637510.471000
159 150 1775637510.488000
155 150 1775637510.504000
154 147 1775637510.521000
154 144 1775637510.538000
154 142 1775637510.554000
155 141 1775637510.571000
160 140 1775637510.588000
166 140 1775637510.605000
171 140 1775637510.621000
175 140 1775637510.638000
178 143 1775637510.654000
179 147 1775637510.671000
180 152 1775637510.687000
180 158 1775637510.704000
180 165 1775637510.721000
180 173 1775637510.737000
180 181 1775637510.754000
180 190 1775637510.771000
179 197 1775637510.787000
177 203 1775637510.804000
174 209 1775637510.821000
170 212 1775637510.837000
161 214 1775637510.854000
152 214 1775637510.871000
143 214 1775637510.887000
140 214 1775637510.904000

