STROKE 1
158 166 1775889563.732000
151 160 1775889563.791000
151 156 1775889563.808000
150 153 1775889563.825000
150 149 1775889563.842000
150 145 1775889563.858000
150 142 1775889563.875000
154 140 1775889563.891000
158 139 1775889563.908000
163 138 1775889563.925000
167 138 1775889563.941000
172 138 1775889563.958000
176 139 1775889563.974000
179 141 1775889563.991000
181 143 1775889564.008000
182 146 1775889564.024000
182 149 1775889564.041000
182 153 1775889564.058000
182 156 1775889564.074000
182 157 1775889564.091000
182 158 1775889564.108000
182 159 1775889564.124000
182 156 1775889564.158000
183 151 1775889564.174000
186 146 1775889564.191000
189 142 1775889564.207000
194 138 1775889564.224000
198 136 1775889564.241000
203 136 1775889564.257000
207 136 1775889564.274000
209 136 1775889564.290000
211 137 1775889564.307000
212 141 1775889564.324000
213 144 1775889564.340000
213 148 1775889564.357000
214 151 1775889564.374000
214 154 1775889564.390000
214 157 1775889564.407000
214 160 1775889564.424000
212 162 1775889564.440000
211 163 1775889564.457000
211 164 1775889564.474000
210 164 1775889564.490000
209 164 1775889564.507000
209 164 1775889564.523000
209 164 1775889564.574000
209 165 1775889564.590000
209 166 1775889564.607000
209 169 1775889564.624000
209 174 1775889564.640000
210 180 1775889564.657000
211 188 1775889564.673000
212 195 1775889564.690000
213 201 1775889564.707000
215 204 1775889564.723000
217 205 1775889564.740000
220 205 1775889564.757000
226 205 1775889564.773000
233 205 1775889564.790000
238 205 1775889564.807000

