STROKE 1
142 123 1775799168.652000
141 129 1775799168.746000
141 132 1775799168.747000
143 137 1775799168.762000
148 141 1775799168.778000
154 143 1775799168.795000
159 144 1775799168.812000
165 144 1775799168.829000
168 142 1775799168.845000
169 137 1775799168.862000
170 133 1775799168.878000
170 130 1775799168.895000
170 128 1775799168.912000
170 127 1775799168.928000
169 127 1775799168.962000

STROKE 2
185 127 1775799169.102000
185 136 1775799169.179000
185 139 1775799169.195000
185 142 1775799169.195000
185 149 1775799169.211000
185 156 1775799169.228000
185 163 1775799169.245000
185 170 1775799169.261000
184 177 1775799169.278000
182 183 1775799169.295000
179 188 1775799169.311000
174 191 1775799169.328000
170 191 1775799169.344000
166 191 1775799169.361000
163 189 1775799169.377000
161 183 1775799169.394000
161 177 1775799169.411000
161 169 1775799169.427000
161 162 1775799169.444000
162 158 1775799169.461000

STROKE 3
205 156 1775799169.618000
198 142 1775799169.711000
198 137 1775799169.727000
202 132 1775799169.744000
206 128 1775799169.761000
211 126 1775799169.777000
214 126 1775799169.794000
215 127 1775799169.810000
216 132 1775799169.827000
216 136 1775799169.843000
216 139 1775799169.860000
216 141 1775799169.877000
216 141 1775799169.893000
218 138 1775799169.927000
221 134 1775799169.943000
226 130 1775799169.960000
231 127 1775799169.977000
237 127 1775799169.993000
241 127 1775799170.010000
243 132 1775799170.027000
243 139 1775799170.043000
243 145 1775799170.060000
241 149 1775799170.076000
238 153 1775799170.093000
237 154 1775799170.110000

STROKE 4
258 121 1775799170.250000
248 122 1775799170.327000
245 121 1775799170.343000
244 115 1775799170.360000
244 107 1775799170.376000
245 100 1775799170.393000
249 96 1775799170.409000
255 95 1775799170.426000
271 97 1775799170.443000

