STROKE 1
90 163 1775905295.721000
84 155 1775905295.780000
84 151 1775905295.796000
84 146 1775905295.813000
86 140 1775905295.830000
90 136 1775905295.846000
93 134 1775905295.863000
97 134 1775905295.879000
100 134 1775905295.896000
104 134 1775905295.913000
107 136 1775905295.931000
110 140 1775905295.946000
112 144 1775905295.963000
114 147 1775905295.979000
114 150 1775905295.996000
115 152 1775905296.013000
115 153 1775905296.029000
115 152 1775905296.079000
115 149 1775905296.096000
117 145 1775905296.112000
120 142 1775905296.129000
124 139 1775905296.146000
128 138 1775905296.162000
132 137 1775905296.179000
136 137 1775905296.196000
139 139 1775905296.212000
142 143 1775905296.229000
143 148 1775905296.246000
143 152 1775905296.262000
143 156 1775905296.279000
143 159 1775905296.295000
143 161 1775905296.312000
142 164 1775905296.329000
140 166 1775905296.345000

STROKE 2
162 141 1775905296.503000
162 148 1775905296.579000
162 151 1775905296.595000
162 156 1775905296.596000
162 164 1775905296.612000
162 172 1775905296.629000
162 179 1775905296.645000
159 186 1775905296.662000
156 191 1775905296.678000
151 194 1775905296.695000
147 195 1775905296.711000
142 196 1775905296.728000
139 196 1775905296.745000
137 194 1775905296.761000
136 190 1775905296.778000
136 185 1775905296.795000
136 179 1775905296.811000
136 175 1775905296.828000
136 172 1775905296.844000

STROKE 3
169 127 1775905297.029000
162 130 1775905297.077000
159 132 1775905297.094000
156 134 1775905297.111000
153 135 1775905297.127000
149 136 1775905297.144000
146 136 1775905297.161000
145 134 1775905297.177000
144 128 1775905297.194000
144 121 1775905297.211000
146 116 1775905297.227000
150 112 1775905297.244000
156 110 1775905297.261000
161 110 1775905297.277000
165 110 1775905297.294000
167 110 1775905297.311000
168 114 1775905297.327000
168 118 1775905297.344000
168 122 1775905297.360000
168 125 1775905297.377000
167 127 1775905297.394000
166 129 1775905297.411000

STROKE 4
174 133 1775905297.784000
173 139 1775905297.877000
173 147 1775905297.894000
174 157 1775905297.910000
175 168 1775905297.927000
176 177 1775905297.943000
177 183 1775905297.960000
179 187 1775905297.977000
181 188 1775905297.993000
182 188 1775905298.010000
185 188 1775905298.026000
189 188 1775905298.043000

STROKE 5
193 133 1775905298.300000
194 134 1775905298.509000
194 133 1775905298.526000
194 133 1775905298.576000
193 133 1775905298.592000
192 131 1775905298.609000
192 129 1775905298.626000
192 128 1775905298.642000
192 128 1775905298.659000

STROKE 6
199 156 1775905298.916000
202 156 1775905298.992000
202 157 1775905299.009000
202 158 1775905299.010000
202 159 1775905299.025000
202 159 1775905299.042000
201 159 1775905299.125000
201 159 1775905299.142000
199 159 1775905299.158000
197 159 1775905299.175000
195 159 1775905299.191000
193 159 1775905299.208000
192 159 1775905299.225000
191 159 1775905299.241000
191 159 1775905299.258000
192 159 1775905299.291000

