STROKE 1
113 118 1775906925.327000
109 125 1775906925.367000
109 132 1775906925.384000
111 140 1775906925.401000
117 146 1775906925.418000
123 152 1775906925.434000
131 156 1775906925.451000
136 156 1775906925.467000

STROKE 2
140 122 1775906926.825000
147 126 1775906926.865000
149 132 1775906926.881000
150 139 1775906926.898000
150 145 1775906926.914000
150 150 1775906926.931000
146 153 1775906926.948000
139 155 1775906926.964000
133 155 1775906926.981000
127 155 1775906926.998000
123 155 1775906927.014000

STROKE 3
150 141 1775906927.424000
156 130 1775906927.436000
158 124 1775906927.447000
163 122 1775906927.464000
168 122 1775906927.481000
174 123 1775906927.498000
178 128 1775906927.514000
181 135 1775906927.531000
181 141 1775906927.548000
181 148 1775906927.564000
181 152 1775906927.581000
178 156 1775906927.597000
175 157 1775906927.614000
173 157 1775906927.631000
172 157 1775906927.647000
171 157 1775906927.664000
171 157 1775906927.680000
171 157 1775906927.697000
171 158 1775906927.714000
171 159 1775906927.731000
171 160 1775906927.747000
171 161 1775906927.764000
171 161 1775906927.781000
171 162 1775906927.797000
171 163 1775906927.814000
171 166 1775906927.830000
171 172 1775906927.847000
171 180 1775906927.864000
171 189 1775906927.880000
172 196 1775906927.897000
173 200 1775906927.914000
174 203 1775906927.930000
175 203 1775906927.947000

STROKE 4
183 158 1775906928.123000
183 157 1775906928.163000
183 165 1775906928.180000
183 172 1775906928.197000
183 180 1775906928.214000
185 187 1775906928.230000
188 191 1775906928.247000
192 194 1775906928.263000
196 194 1775906928.280000
201 194 1775906928.297000
209 195 1775906928.313000

