STROKE 1
120 146 1775711477.721000
116 133 1775711477.747000
116 126 1775711477.764000
119 120 1775711477.781000
124 116 1775711477.798000
129 114 1775711477.814000
133 113 1775711477.831000
137 113 1775711477.847000
140 116 1775711477.864000
142 120 1775711477.881000
142 126 1775711477.897000
144 131 1775711477.914000
146 135 1775711477.930000
149 138 1775711477.948000
154 138 1775711477.964000
161 138 1775711477.980000
168 133 1775711477.997000
173 126 1775711478.014000
174 119 1775711478.031000
174 112 1775711478.047000
174 108 1775711478.064000
174 107 1775711478.080000
173 107 1775711478.097000

STROKE 2
148 146 1775711497.341000
156 136 1775711497.401000
162 136 1775711497.418000
167 137 1775711497.434000
171 141 1775711497.451000
175 146 1775711497.467000
177 152 1775711497.484000
177 158 1775711497.501000
177 164 1775711497.517000
175 169 1775711497.534000
171 172 1775711497.551000
164 172 1775711497.567000
158 173 1775711497.584000
153 173 1775711497.600000
148 170 1775711497.617000
146 164 1775711497.634000
145 158 1775711497.650000
145 154 1775711497.667000
145 151 1775711497.683000
147 150 1775711497.700000

STROKE 3
210 109 1775711498.172000
197 107 1775711498.216000
195 109 1775711498.232000
195 112 1775711498.249000
195 116 1775711498.266000
196 120 1775711498.283000
200 126 1775711498.299000
202 131 1775711498.316000
202 135 1775711498.333000
202 137 1775711498.349000
198 137 1775711498.366000
194 137 1775711498.382000
190 136 1775711498.399000
189 134 1775711498.416000
189 132 1775711498.432000
189 130 1775711498.449000
189 129 1775711498.466000
190 129 1775711498.482000
193 129 1775711498.499000
195 130 1775711498.515000
197 137 1775711498.532000
199 146 1775711498.549000
200 157 1775711498.565000
201 167 1775711498.582000
203 176 1775711498.599000
204 183 1775711498.615000
204 186 1775711498.632000
205 187 1775711498.649000

STROKE 4
205 112 1775711501.235000
201 104 1775711501.345000
196 104 1775711501.361000
192 103 1775711501.378000
189 101 1775711501.395000
187 97 1775711501.411000
187 93 1775711501.428000
191 88 1775711501.445000
197 85 1775711501.461000
204 84 1775711501.478000
213 84 1775711501.494000
224 87 1775711501.511000

