STROKE 1
114 166 1775908750.118000
112 158 1775908750.141000
112 152 1775908750.158000
114 147 1775908750.175000
118 142 1775908750.191000
122 140 1775908750.208000
127 139 1775908750.225000
132 139 1775908750.242000
135 141 1775908750.258000
137 146 1775908750.275000
137 150 1775908750.291000
137 152 1775908750.308000
137 152 1775908750.325000
138 149 1775908750.358000
141 144 1775908750.375000
146 140 1775908750.392000
150 137 1775908750.408000
154 137 1775908750.425000
158 137 1775908750.441000
161 141 1775908750.458000
163 147 1775908750.475000
163 154 1775908750.491000
163 161 1775908750.508000
162 166 1775908750.525000
160 169 1775908750.541000
157 171 1775908750.558000
155 171 1775908750.574000
154 171 1775908750.591000
153 171 1775908750.608000
154 175 1775908750.692000
155 181 1775908750.708000
156 189 1775908750.725000
157 196 1775908750.741000
158 202 1775908750.758000
159 205 1775908750.774000
162 208 1775908750.791000
166 208 1775908750.807000
172 208 1775908750.824000
176 207 1775908750.841000

STROKE 2
185 140 1775908751.100000
180 143 1775908751.140000
180 149 1775908751.157000
180 154 1775908751.174000
180 159 1775908751.190000
183 161 1775908751.207000

STROKE 3
206 135 1775908751.333000
213 138 1775908751.390000
213 143 1775908751.407000
212 150 1775908751.424000
209 155 1775908751.440000
204 159 1775908751.457000
198 161 1775908751.473000
192 161 1775908751.490000
188 161 1775908751.507000
186 160 1775908751.523000
185 156 1775908751.540000
185 153 1775908751.557000
187 152 1775908751.573000
194 152 1775908751.590000
203 155 1775908751.606000

STROKE 4
192 181 1775908751.915000
188 185 1775908751.973000
189 191 1775908751.989000
193 196 1775908752.006000
199 198 1775908752.023000
205 199 1775908752.039000
210 199 1775908752.056000
213 197 1775908752.073000
215 191 1775908752.089000
215 184 1775908752.106000
215 178 1775908752.122000
214 177 1775908752.139000
213 177 1775908752.156000

