STROKE 1
144 121 1775645198.617000
146 125 1775645198.676000
147 130 1775645198.693000
149 133 1775645198.710000
150 137 1775645198.711000
155 142 1775645198.727000
160 146 1775645198.743000
165 149 1775645198.760000
170 149 1775645198.776000
174 149 1775645198.793000
177 147 1775645198.809000
178 141 1775645198.826000
179 135 1775645198.843000
179 129 1775645198.859000
180 124 1775645198.876000
180 120 1775645198.893000
181 117 1775645198.909000
181 116 1775645198.926000
182 116 1775645198.942000
182 120 1775645198.976000
182 126 1775645198.993000
182 133 1775645199.009000
182 141 1775645199.026000
181 149 1775645199.042000
178 157 1775645199.059000
175 165 1775645199.076000
172 173 1775645199.092000
166 180 1775645199.109000
161 185 1775645199.126000
154 187 1775645199.142000
146 187 1775645199.159000
138 186 1775645199.176000
131 179 1775645199.192000
125 170 1775645199.209000
122 157 1775645199.225000
120 141 1775645199.242000
120 123 1775645199.259000
120 109 1775645199.275000
120 98 1775645199.292000
125 92 1775645199.309000
133 89 1775645199.325000
143 89 1775645199.342000
166 91 1775645199.359000

STROKE 2
227 147 1775645199.516000
220 146 1775645199.575000
217 146 1775645199.592000
214 146 1775645199.609000
211 143 1775645199.625000
210 136 1775645199.642000
209 128 1775645199.658000
209 122 1775645199.675000
211 119 1775645199.692000
215 118 1775645199.708000
218 117 1775645199.725000
219 117 1775645199.741000
219 117 1775645199.758000
219 118 1775645199.775000
218 118 1775645199.791000
213 118 1775645199.808000
208 115 1775645199.825000
204 110 1775645199.841000
203 103 1775645199.858000
203 98 1775645199.875000
208 95 1775645199.891000
216 95 1775645199.908000
230 96 1775645199.924000
244 105 1775645199.941000

