STROKE 1
169 124 1775579569.719000
179 115 1775579569.762000
186 112 1775579569.779000
193 111 1775579569.795000
198 111 1775579569.812000
202 112 1775579569.828000
202 118 1775579569.845000
202 124 1775579569.862000
199 130 1775579569.878000
194 136 1775579569.895000
189 141 1775579569.912000
186 143 1775579569.928000
183 144 1775579569.945000
183 144 1775579569.962000
183 144 1775579570.012000
186 144 1775579570.028000
191 144 1775579570.045000
196 146 1775579570.061000
199 150 1775579570.078000
201 155 1775579570.095000
202 161 1775579570.111000
202 166 1775579570.128000
197 170 1775579570.145000
192 173 1775579570.161000
186 175 1775579570.178000
180 177 1775579570.194000
176 178 1775579570.211000
174 178 1775579570.228000
173 178 1775579570.244000
173 178 1775579570.261000
173 176 1775579570.278000

STROKE 2
182 105 1775579570.584000
168 101 1775579570.627000
163 99 1775579570.644000
159 96 1775579570.660000
156 94 1775579570.677000
154 90 1775579570.694000
154 86 1775579570.710000
156 82 1775579570.727000
163 78 1775579570.744000
172 73 1775579570.760000
181 69 1775579570.777000
189 66 1775579570.794000
194 66 1775579570.810000
198 66 1775579570.827000
201 70 1775579570.843000
203 75 1775579570.860000
204 81 1775579570.877000
204 87 1775579570.893000
204 94 1775579570.910000
199 100 1775579570.927000
194 105 1775579570.943000
189 109 1775579570.960000
184 111 1775579570.977000
180 113 1775579570.993000
176 113 1775579571.010000
173 113 1775579571.026000
170 113 1775579571.043000
168 110 1775579571.060000
168 107 1775579571.076000
168 103 1775579571.093000
171 101 1775579571.110000
178 98 1775579571.126000
187 98 1775579571.143000
197 98 1775579571.160000
203 98 1775579571.176000

