STROKE 1
108 214 1775579281.420000
104 208 1775579281.459000
104 204 1775579281.475000
104 200 1775579281.492000
103 196 1775579281.509000
102 192 1775579281.525000
101 189 1775579281.542000
101 186 1775579281.558000
101 182 1775579281.575000
102 178 1775579281.592000
106 173 1775579281.609000
113 169 1775579281.625000
120 166 1775579281.642000
127 166 1775579281.658000
132 166 1775579281.675000
136 166 1775579281.692000
139 167 1775579281.708000
142 169 1775579281.725000
145 172 1775579281.742000
148 176 1775579281.758000
150 180 1775579281.775000
152 185 1775579281.792000
153 191 1775579281.808000
154 197 1775579281.825000
155 204 1775579281.841000
156 211 1775579281.858000
157 218 1775579281.875000
159 224 1775579281.892000
160 229 1775579281.908000
161 233 1775579281.925000
163 236 1775579281.942000
164 238 1775579281.958000
167 239 1775579281.975000
170 240 1775579281.991000
174 240 1775579282.008000
178 240 1775579282.025000
182 240 1775579282.041000
188 238 1775579282.058000
193 233 1775579282.075000
199 228 1775579282.091000
206 223 1775579282.108000
212 219 1775579282.125000
216 214 1775579282.141000
218 211 1775579282.158000
219 208 1775579282.175000
219 204 1775579282.192000
219 199 1775579282.208000
219 194 1775579282.225000
218 189 1775579282.242000
216 185 1775579282.258000
213 181 1775579282.275000
211 177 1775579282.291000
209 174 1775579282.308000
207 172 1775579282.325000
206 170 1775579282.341000
205 170 1775579282.358000
203 170 1775579282.375000
197 170 1775579282.391000

STROKE 2
210 202 1775579282.753000
214 195 1775579282.792000
214 192 1775579282.809000
215 190 1775579282.825000
217 187 1775579282.842000
220 185 1775579282.858000
224 182 1775579282.875000
229 180 1775579282.891000
236 178 1775579282.908000
244 177 1775579282.925000
250 177 1775579282.941000
255 177 1775579282.958000
260 180 1775579282.975000
265 184 1775579282.991000
269 189 1775579283.008000
272 193 1775579283.025000
274 198 1775579283.041000
276 203 1775579283.058000
276 208 1775579283.075000
276 213 1775579283.092000
276 219 1775579283.108000
276 223 1775579283.125000
276 227 1775579283.142000
276 231 1775579283.158000
275 234 1775579283.175000
273 237 1775579283.191000
271 238 1775579283.208000
270 239 1775579283.225000
269 239 1775579283.241000
267 240 1775579283.258000
265 240 1775579283.275000
263 240 1775579283.291000
261 240 1775579283.308000
259 240 1775579283.325000
259 240 1775579283.342000
258 240 1775579283.358000
257 240 1775579283.375000
256 240 1775579283.391000
253 240 1775579283.408000
246 240 1775579283.425000

STROKE 3
304 214 1775579283.952000
300 225 1775579284.009000
300 227 1775579284.025000
299 228 1775579284.042000
298 228 1775579284.076000

STROKE 4
291 181 1775579285.203000
294 175 1775579285.326000
294 173 1775579285.343000
294 172 1775579285.359000
295 171 1775579285.375000
298 171 1775579285.392000
302 171 1775579285.409000
306 173 1775579285.425000
309 176 1775579285.441000
312 179 1775579285.458000
314 180 1775579285.475000
314 181 1775579285.492000
313 181 1775579285.525000
310 181 1775579285.542000

