STROKE 1
146 164 1775889561.719000
135 156 1775889561.828000
135 150 1775889561.845000
137 145 1775889561.861000
143 140 1775889561.878000
149 135 1775889561.894000
154 132 1775889561.911000
157 131 1775889561.928000
159 131 1775889561.944000
161 131 1775889561.961000
163 135 1775889561.977000
164 139 1775889561.994000
166 143 1775889562.011000
166 147 1775889562.027000
167 151 1775889562.044000
167 154 1775889562.061000
167 156 1775889562.077000
167 158 1775889562.094000
167 158 1775889562.128000
168 152 1775889562.144000
171 145 1775889562.161000
175 139 1775889562.177000
181 134 1775889562.194000
187 131 1775889562.210000
194 130 1775889562.228000
198 130 1775889562.244000
202 130 1775889562.260000
204 133 1775889562.277000
205 137 1775889562.293000
206 141 1775889562.310000
206 144 1775889562.327000
206 148 1775889562.343000
206 151 1775889562.360000
206 156 1775889562.377000
206 159 1775889562.393000
206 162 1775889562.410000
204 164 1775889562.427000
203 165 1775889562.443000
202 166 1775889562.460000
201 166 1775889562.477000
200 166 1775889562.493000
200 166 1775889562.510000
200 168 1775889562.627000
200 172 1775889562.644000
200 179 1775889562.660000
200 186 1775889562.677000
202 192 1775889562.693000
203 196 1775889562.710000
205 198 1775889562.727000
208 198 1775889562.743000
211 198 1775889562.760000
214 198 1775889562.776000
218 198 1775889562.793000

