STROKE 1
111 149 1775890254.777000
119 147 1775890254.838000
124 149 1775890254.854000
129 154 1775890254.871000
132 158 1775890254.888000
133 163 1775890254.904000
133 166 1775890254.921000
132 168 1775890254.938000
126 168 1775890254.954000
121 168 1775890254.971000
117 167 1775890254.987000
113 162 1775890255.004000
111 156 1775890255.020000
111 150 1775890255.037000
111 143 1775890255.054000
111 137 1775890255.070000
116 133 1775890255.087000
120 131 1775890255.104000
125 131 1775890255.120000
128 131 1775890255.137000
132 131 1775890255.154000

STROKE 2
155 177 1775890255.394000
150 169 1775890255.471000
150 167 1775890255.487000
150 164 1775890255.488000
150 158 1775890255.503000
150 151 1775890255.520000
150 146 1775890255.537000
152 142 1775890255.553000
156 140 1775890255.570000
160 139 1775890255.587000
164 138 1775890255.603000
166 138 1775890255.620000
168 138 1775890255.636000
169 141 1775890255.653000
170 143 1775890255.670000
171 146 1775890255.686000
172 149 1775890255.703000
172 153 1775890255.720000
172 156 1775890255.736000
172 159 1775890255.753000
172 162 1775890255.769000
172 164 1775890255.786000
172 164 1775890255.803000
172 164 1775890255.836000
172 158 1775890255.853000
173 152 1775890255.870000
174 146 1775890255.886000
177 140 1775890255.903000
180 136 1775890255.919000
184 134 1775890255.936000
188 134 1775890255.952000
191 134 1775890255.969000
193 134 1775890255.986000
195 137 1775890256.002000
195 141 1775890256.019000
195 144 1775890256.035000
195 148 1775890256.052000
195 152 1775890256.069000
195 157 1775890256.086000
195 161 1775890256.102000
195 164 1775890256.119000
195 166 1775890256.136000
195 167 1775890256.152000
195 167 1775890256.169000
195 163 1775890256.202000
196 157 1775890256.219000
198 150 1775890256.236000
202 145 1775890256.252000
207 140 1775890256.269000
212 138 1775890256.285000
218 137 1775890256.302000
223 137 1775890256.319000
228 137 1775890256.335000
231 139 1775890256.352000
232 143 1775890256.368000
232 147 1775890256.385000
232 151 1775890256.402000
233 155 1775890256.418000
233 159 1775890256.435000
233 164 1775890256.452000
233 171 1775890256.468000

