STROKE 1
150 129 1775908713.752000
156 126 1775908713.810000
156 131 1775908713.827000
156 136 1775908713.843000
156 140 1775908713.860000
155 143 1775908713.877000
152 143 1775908713.893000
149 143 1775908713.910000
145 138 1775908713.927000
143 131 1775908713.943000
143 125 1775908713.960000
143 120 1775908713.976000
144 117 1775908713.993000
148 116 1775908714.010000
153 116 1775908714.026000
157 116 1775908714.043000
160 118 1775908714.059000
161 122 1775908714.076000
162 127 1775908714.093000
163 134 1775908714.109000
164 142 1775908714.126000
165 149 1775908714.143000
166 156 1775908714.159000
168 162 1775908714.176000
169 168 1775908714.192000
172 173 1775908714.209000
174 176 1775908714.226000
179 178 1775908714.242000
186 178 1775908714.259000
192 178 1775908714.276000

STROKE 2
155 111 1775908714.551000
147 110 1775908714.609000
145 110 1775908714.626000
143 109 1775908714.642000
142 102 1775908714.659000
142 92 1775908714.676000
144 83 1775908714.692000
150 78 1775908714.709000
157 78 1775908714.725000
162 78 1775908714.742000
165 84 1775908714.758000
165 91 1775908714.775000
165 98 1775908714.792000
165 104 1775908714.808000
161 111 1775908714.825000
158 115 1775908714.841000

STROKE 3
180 117 1775908715.417000
178 118 1775908715.474000
178 122 1775908715.492000
180 127 1775908715.508000
183 132 1775908715.524000
188 134 1775908715.541000
193 135 1775908715.557000
198 135 1775908715.574000
202 133 1775908715.591000
204 129 1775908715.607000
205 124 1775908715.624000
206 119 1775908715.641000
206 115 1775908715.657000
206 114 1775908715.674000

STROKE 4
206 110 1775908715.882000
197 109 1775908715.940000
195 109 1775908715.957000
194 107 1775908715.974000
194 101 1775908715.990000
196 93 1775908716.007000
200 86 1775908716.023000
205 83 1775908716.040000
219 83 1775908716.057000

