STROKE 1
140 167 1775907921.071000
141 176 1775907921.129000
143 180 1775907921.145000
147 183 1775907921.162000
151 185 1775907921.178000
157 185 1775907921.194000
163 184 1775907921.211000
168 180 1775907921.228000
171 175 1775907921.244000
172 170 1775907921.261000
172 166 1775907921.278000
172 162 1775907921.294000
172 160 1775907921.311000
171 159 1775907921.327000

STROKE 2
166 152 1775907921.469000
163 137 1775907921.494000
163 131 1775907921.511000
163 128 1775907921.527000
166 127 1775907921.544000
173 127 1775907921.560000
180 127 1775907921.577000
185 127 1775907921.594000
188 129 1775907921.610000
189 133 1775907921.627000
190 140 1775907921.644000
190 147 1775907921.661000
190 154 1775907921.677000
190 161 1775907921.694000
191 167 1775907921.710000
191 173 1775907921.727000
192 177 1775907921.744000
194 182 1775907921.760000

STROKE 3
230 173 1775907921.903000
225 180 1775907921.960000
221 186 1775907921.977000
217 189 1775907921.994000
213 190 1775907922.010000
210 190 1775907922.027000
207 185 1775907922.043000
206 178 1775907922.060000
206 172 1775907922.076000
206 167 1775907922.093000
210 164 1775907922.110000
215 163 1775907922.126000
219 163 1775907922.143000
221 163 1775907922.160000
222 165 1775907922.176000
223 168 1775907922.193000
223 171 1775907922.210000
223 172 1775907922.226000
223 174 1775907922.243000
223 174 1775907922.259000
223 174 1775907922.276000
225 172 1775907922.293000
227 166 1775907922.309000
231 161 1775907922.326000
235 159 1775907922.343000
239 158 1775907922.359000
242 158 1775907922.376000
244 164 1775907922.392000
245 170 1775907922.409000
246 176 1775907922.426000
246 182 1775907922.443000
246 186 1775907922.459000

STROKE 4
241 160 1775907922.635000
233 158 1775907922.675000
228 158 1775907922.693000
225 155 1775907922.709000
223 148 1775907922.726000
223 138 1775907922.742000
225 129 1775907922.759000
233 123 1775907922.775000
243 122 1775907922.792000
250 122 1775907922.809000

