STROKE 1
142 171 1775709759.641000
135 173 1775709759.702000
131 173 1775709759.718000
127 173 1775709759.734000
123 172 1775709759.751000
119 166 1775709759.768000
119 157 1775709759.784000
119 149 1775709759.801000
125 141 1775709759.818000
132 137 1775709759.834000
140 135 1775709759.850000
147 135 1775709759.867000
152 137 1775709759.883000
155 142 1775709759.900000
156 148 1775709759.916000
156 155 1775709759.933000
155 162 1775709759.950000
152 168 1775709759.966000
148 173 1775709759.983000
142 177 1775709760.000000

STROKE 2
198 172 1775709766.397000
191 175 1775709766.474000
188 176 1775709766.491000
185 177 1775709766.507000
182 178 1775709766.524000
179 178 1775709766.540000
177 173 1775709766.557000
176 165 1775709766.574000
176 156 1775709766.590000
179 149 1775709766.607000
186 144 1775709766.623000
194 143 1775709766.640000
198 143 1775709766.657000
201 144 1775709766.673000
202 149 1775709766.690000
202 155 1775709766.707000
202 161 1775709766.723000
202 166 1775709766.740000
199 171 1775709766.756000
196 174 1775709766.773000
192 175 1775709766.790000

STROKE 3
207 160 1775709771.622000
206 150 1775709771.666000
207 147 1775709771.682000
211 145 1775709771.699000
216 143 1775709771.716000
222 142 1775709771.732000
227 142 1775709771.749000
232 142 1775709771.766000
235 142 1775709771.782000
237 145 1775709771.799000
237 151 1775709771.816000
237 160 1775709771.832000
237 169 1775709771.849000
237 174 1775709771.865000

STROKE 4
233 147 1775709776.398000
225 140 1775709776.425000
220 140 1775709776.442000
215 137 1775709776.459000
211 135 1775709776.475000
208 132 1775709776.492000
207 127 1775709776.509000
207 123 1775709776.525000
207 118 1775709776.542000
213 114 1775709776.559000
222 113 1775709776.575000
234 113 1775709776.592000
241 113 1775709776.608000

