STROKE 1
195 215 1775579668.909000
188 204 1775579668.931000
181 198 1775579668.948000
174 192 1775579668.965000
169 186 1775579668.982000
163 182 1775579668.998000
160 178 1775579669.015000
159 174 1775579669.031000
159 171 1775579669.048000
160 167 1775579669.066000
164 163 1775579669.082000
171 159 1775579669.098000
180 154 1775579669.115000
190 150 1775579669.132000
199 148 1775579669.148000
208 147 1775579669.165000
213 147 1775579669.182000
215 148 1775579669.198000
216 154 1775579669.215000
217 160 1775579669.232000
217 168 1775579669.249000
217 173 1775579669.266000
217 179 1775579669.282000
217 182 1775579669.298000
217 185 1775579669.316000
217 186 1775579669.332000
217 186 1775579669.349000
218 186 1775579669.365000
219 186 1775579669.382000
221 186 1775579669.398000
227 183 1775579669.415000
235 178 1775579669.432000
245 173 1775579669.448000
254 170 1775579669.465000
263 168 1775579669.482000
270 167 1775579669.498000
276 167 1775579669.515000
283 167 1775579669.532000
288 169 1775579669.548000
291 171 1775579669.565000
293 175 1775579669.581000
294 180 1775579669.598000
294 186 1775579669.615000
294 191 1775579669.631000
293 197 1775579669.648000
289 202 1775579669.665000
285 207 1775579669.681000
279 213 1775579669.698000
272 218 1775579669.715000
266 222 1775579669.731000
260 225 1775579669.748000
254 228 1775579669.765000
246 230 1775579669.781000
236 231 1775579669.798000
225 232 1775579669.815000
214 234 1775579669.831000
205 235 1775579669.849000
196 237 1775579669.865000
189 238 1775579669.882000
184 239 1775579669.898000
181 239 1775579669.915000
179 239 1775579669.931000
175 235 1775579669.948000
169 232 1775579669.965000
164 228 1775579669.981000
159 225 1775579669.998000
154 222 1775579670.015000
150 218 1775579670.031000
145 211 1775579670.048000
143 203 1775579670.065000
141 194 1775579670.081000
140 185 1775579670.098000
139 176 1775579670.115000
138 167 1775579670.132000
138 159 1775579670.148000
137 151 1775579670.165000
137 143 1775579670.181000
137 135 1775579670.198000
137 127 1775579670.215000
138 119 1775579670.231000
141 112 1775579670.248000
144 106 1775579670.265000
148 101 1775579670.281000
153 96 1775579670.298000
160 93 1775579670.315000
171 90 1775579670.331000
183 89 1775579670.348000
194 89 1775579670.365000
203 89 1775579670.381000
212 89 1775579670.398000
220 90 1775579670.415000
228 93 1775579670.431000
236 96 1775579670.448000
243 99 1775579670.465000
249 101 1775579670.481000
252 103 1775579670.498000
254 104 1775579670.515000
255 105 1775579670.531000

