STROKE 1
181 340 1775578906.096000
181 339 1775578906.187000
181 335 1775578906.200000
181 331 1775578906.210000
181 323 1775578906.220000
182 319 1775578906.230000
184 316 1775578906.239000
187 312 1775578906.250000
189 311 1775578906.260000
192 308 1775578906.270000
197 307 1775578906.280000
200 305 1775578906.290000
209 305 1775578906.300000
212 305 1775578906.310000
215 305 1775578906.320000
223 310 1775578906.330000
226 312 1775578906.340000
227 314 1775578906.350000
230 317 1775578906.360000
236 324 1775578906.371000
238 327 1775578906.380000
240 331 1775578906.390000
241 334 1775578906.399000
242 340 1775578906.410000
243 343 1775578906.420000
243 346 1775578906.430000
244 349 1775578906.440000
244 355 1775578906.450000
244 358 1775578906.460000
244 360 1775578906.470000
244 362 1775578906.480000
242 366 1775578906.490000
240 368 1775578906.500000
240 370 1775578906.509000
238 372 1775578906.520000
235 375 1775578906.530000
233 377 1775578906.540000
230 378 1775578906.550000
227 379 1775578906.560000
222 380 1775578906.570000
219 380 1775578906.580000
215 380 1775578906.589000
212 380 1775578906.600000
208 379 1775578906.610000
205 378 1775578906.620000
202 376 1775578906.630000
199 374 1775578906.640000
194 371 1775578906.650000
193 369 1775578906.660000
191 367 1775578906.670000
189 365 1775578906.680000
187 361 1775578906.690000
185 359 1775578906.700000
185 358 1775578906.710000
184 356 1775578906.720000
183 353 1775578906.730000
183 351 1775578906.739000
182 350 1775578906.750000
182 348 1775578906.760000
180 346 1775578906.770000
180 345 1775578906.780000
179 344 1775578906.790000
179 342 1775578906.800000
178 340 1775578906.810000
178 339 1775578906.820000
177 338 1775578906.829000
177 337 1775578906.840000
177 335 1775578906.850000
177 334 1775578906.860000
177 334 1775578906.870000
177 332 1775578906.880000

STROKE 2
238 332 1775578907.693000
238 331 1775578907.824000
238 330 1775578907.831000
238 328 1775578907.840000
238 326 1775578907.850000
239 324 1775578907.860000
241 322 1775578907.870000
246 314 1775578907.880000
251 310 1775578907.890000
256 306 1775578907.900000
261 303 1775578907.910000
271 299 1775578907.920000
277 299 1775578907.930000
281 299 1775578907.940000
287 299 1775578907.950000
296 300 1775578907.960000
301 304 1775578907.970000
303 306 1775578907.980000
306 309 1775578907.990000
311 315 1775578908.000000
313 318 1775578908.010000
314 321 1775578908.020000
316 326 1775578908.030000
317 332 1775578908.040000
318 336 1775578908.051000
318 339 1775578908.060000
319 343 1775578908.070000
319 351 1775578908.080000
319 353 1775578908.090000
319 357 1775578908.100000
319 362 1775578908.110000
319 364 1775578908.119000
319 366 1775578908.130000
318 367 1775578908.140000
317 368 1775578908.149000
315 370 1775578908.160000
314 371 1775578908.170000
312 371 1775578908.180000
311 372 1775578908.190000

STROKE 3
310 325 1775578909.211000
310 324 1775578909.315000
310 323 1775578909.330000
310 320 1775578909.340000
311 319 1775578909.350000
311 317 1775578909.360000
312 316 1775578909.370000
315 311 1775578909.380000
316 308 1775578909.390000
317 307 1775578909.400000
319 305 1775578909.410000
322 304 1775578909.419000
326 303 1775578909.430000
330 303 1775578909.440000
333 303 1775578909.450000
341 303 1775578909.460000
344 305 1775578909.469000
348 308 1775578909.480000
351 310 1775578909.490000
357 316 1775578909.500000
359 317 1775578909.510000
362 322 1775578909.520000
364 326 1775578909.530000
367 333 1775578909.540000
368 337 1775578909.550000
369 342 1775578909.560000
371 347 1775578909.570000
372 357 1775578909.580000
372 360 1775578909.590000
372 363 1775578909.600000
372 368 1775578909.610000
372 375 1775578909.620000
371 377 1775578909.629000
369 379 1775578909.640000
368 381 1775578909.650000
365 385 1775578909.660000
365 386 1775578909.670000
363 387 1775578909.680000
363 387 1775578909.690000
362 388 1775578909.700000
361 388 1775578909.710000
361 389 1775578909.720000
361 389 1775578909.730000
360 389 1775578909.740000

