STROKE 1
155 188 1775709524.757000
146 188 1775709524.799000
141 188 1775709524.816000
136 188 1775709524.835000
131 187 1775709524.849000
126 184 1775709524.866000
122 180 1775709524.883000
121 174 1775709524.899000
121 168 1775709524.916000
121 162 1775709524.933000
126 156 1775709524.949000
131 153 1775709524.966000
136 150 1775709524.983000
141 150 1775709524.999000
145 150 1775709525.016000
148 150 1775709525.032000
150 154 1775709525.049000
150 159 1775709525.066000
150 165 1775709525.082000
150 172 1775709525.099000
150 179 1775709525.116000
149 185 1775709525.132000
145 189 1775709525.149000
141 190 1775709525.166000

STROKE 2
153 165 1775709527.453000
161 155 1775709527.512000
165 153 1775709527.529000
169 152 1775709527.546000
174 152 1775709527.562000
177 152 1775709527.579000
180 152 1775709527.596000
181 154 1775709527.612000
182 158 1775709527.629000
182 164 1775709527.645000
182 169 1775709527.662000
182 173 1775709527.679000
182 175 1775709527.695000
182 177 1775709527.712000
182 178 1775709527.728000

STROKE 3
233 172 1775709527.951000
221 178 1775709527.995000
215 180 1775709528.012000
209 181 1775709528.028000
204 181 1775709528.045000
200 179 1775709528.061000
199 172 1775709528.078000
199 164 1775709528.095000
199 156 1775709528.111000
203 151 1775709528.128000
208 147 1775709528.145000
212 145 1775709528.161000
215 144 1775709528.178000
216 144 1775709528.195000
215 144 1775709528.245000
210 144 1775709528.262000
203 144 1775709528.278000
197 141 1775709528.295000
193 135 1775709528.311000
193 128 1775709528.328000
194 123 1775709528.344000
203 118 1775709528.361000
216 117 1775709528.378000
233 117 1775709528.394000

STROKE 4
253 153 1775709528.684000
249 152 1775709528.977000
249 151 1775709528.994000
249 150 1775709529.010000
249 150 1775709529.027000

STROKE 5
254 181 1775709530.131000
258 179 1775709530.508000
258 179 1775709530.524000
258 179 1775709530.557000
257 179 1775709530.576000
257 179 1775709530.592000
257 179 1775709530.607000

