STROKE 1
136 133 1775644641.916000
144 123 1775644641.958000
151 123 1775644641.975000
160 124 1775644641.992000
167 126 1775644642.008000
172 129 1775644642.025000
174 133 1775644642.042000
174 138 1775644642.058000
174 141 1775644642.075000
174 147 1775644642.092000
172 152 1775644642.108000
167 158 1775644642.127000
162 163 1775644642.141000
157 166 1775644642.158000
151 168 1775644642.175000
148 168 1775644642.191000
145 168 1775644642.208000
144 166 1775644642.225000
144 163 1775644642.241000
144 159 1775644642.258000
146 156 1775644642.275000
150 154 1775644642.291000
156 153 1775644642.308000
162 152 1775644642.324000
166 152 1775644642.341000
170 152 1775644642.358000
172 152 1775644642.374000
173 156 1775644642.391000
174 160 1775644642.407000
174 165 1775644642.424000
174 170 1775644642.441000
174 176 1775644642.458000
174 183 1775644642.474000
173 190 1775644642.491000
169 197 1775644642.508000
164 203 1775644642.524000
158 208 1775644642.541000
151 211 1775644642.557000
146 212 1775644642.574000
141 212 1775644642.591000
136 209 1775644642.607000
131 203 1775644642.624000
127 194 1775644642.641000
123 183 1775644642.657000
121 169 1775644642.674000
121 153 1775644642.690000
121 136 1775644642.707000
121 120 1775644642.724000
123 108 1775644642.740000
127 98 1775644642.757000
133 92 1775644642.774000
139 89 1775644642.790000
146 88 1775644642.807000
153 88 1775644642.824000
161 90 1775644642.840000
174 99 1775644642.857000

STROKE 2
216 162 1775644643.047000
209 169 1775644643.107000
205 169 1775644643.123000
202 169 1775644643.140000
197 166 1775644643.157000
195 160 1775644643.173000
193 154 1775644643.190000
192 148 1775644643.206000
192 143 1775644643.223000
192 140 1775644643.240000
195 138 1775644643.256000
199 137 1775644643.273000
203 136 1775644643.289000
206 136 1775644643.306000
208 136 1775644643.323000
208 136 1775644643.339000
208 136 1775644643.373000
206 137 1775644643.389000
203 137 1775644643.406000
199 137 1775644643.423000
195 132 1775644643.439000
191 126 1775644643.456000
190 119 1775644643.473000
190 113 1775644643.489000
190 109 1775644643.506000
196 108 1775644643.522000
202 108 1775644643.539000
209 108 1775644643.556000
213 110 1775644643.572000
216 113 1775644643.589000

STROKE 3
245 150 1775644643.797000
243 147 1775644644.106000
243 146 1775644644.122000

STROKE 4
245 178 1775644644.313000
245 172 1775644644.522000
245 172 1775644644.538000
245 171 1775644644.554000

