STROKE 1
161 170 1775798489.221000
153 165 1775798489.297000
151 165 1775798489.314000
148 162 1775798489.330000
146 157 1775798489.347000
145 151 1775798489.364000
145 145 1775798489.380000
146 140 1775798489.397000
152 137 1775798489.414000
159 135 1775798489.430000
165 135 1775798489.446000
169 135 1775798489.463000
172 137 1775798489.480000
173 141 1775798489.496000
174 146 1775798489.513000
174 150 1775798489.530000
174 155 1775798489.546000
172 159 1775798489.563000
169 163 1775798489.580000
166 165 1775798489.596000
163 167 1775798489.613000
160 167 1775798489.629000
158 168 1775798489.646000
157 168 1775798489.663000

STROKE 2
235 162 1775798489.970000
229 165 1775798490.030000
223 167 1775798490.046000
216 168 1775798490.062000
210 168 1775798490.079000
204 164 1775798490.095000
201 156 1775798490.112000
201 149 1775798490.129000
201 141 1775798490.145000
205 135 1775798490.162000
210 131 1775798490.179000
214 129 1775798490.195000
217 128 1775798490.212000
218 128 1775798490.229000
217 128 1775798490.262000
213 128 1775798490.279000
208 128 1775798490.295000
203 127 1775798490.312000
200 122 1775798490.329000
199 116 1775798490.345000
199 110 1775798490.362000
203 106 1775798490.378000
215 104 1775798490.395000
233 104 1775798490.412000

STROKE 3
247 138 1775798496.809000
251 136 1775798497.103000
249 137 1775798497.119000
247 137 1775798497.135000
246 137 1775798497.152000
246 137 1775798497.169000
246 136 1775798497.185000

STROKE 4
252 158 1775798499.921000
254 156 1775798500.231000
254 157 1775798500.248000
253 158 1775798500.265000
253 159 1775798500.331000

